Label,Value,Decimals,UnitId,Description,ContextName,From,To
NumberOfShares,448116,0,shares,Total number of shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,1.5,0,pure,Shareholding as a percentage of total number of shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,448116,0,pure,Number of voting rights held by same class of securities,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRights,448116,0,pure,Number of voting rights,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
PercentageOfTotalVotingRights,1.5,0,pure,Percentage of total voting rights,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfWarrants,0,0,shares,Number of warrants,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfConvertibleSecuritiesAndWarrants,0,0,shares,Number of convertible securities and warrants,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,1.37,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfTheLockedInShares,0,0,shares,Number of the locked-in-shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
LockedInSharesAsAPercentageOfTotalNumberOfShares,0,0,pure,Locked-in-shares as a percentage of total number of shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,448116,0,shares,Number of equity shares held in dematerialized form,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShareholders,1,0,pure,Number of shareholders,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
CategoryOfOtherNonInstitutions,HUF,0,,Category of other non-institutions,D_OtherNonInstitutions_Context15,2024-11-22 00:00:00,2025-2-21 00:00:00
WhetherACategoryOrMoreThan1PercentageOfShareHolding,Category,0,,Whether a category or more than 1 percentage of share holding,D_OtherNonInstitutions_Context15,2024-11-22 00:00:00,2025-2-21 00:00:00
NumberOfShareholders,222,0,pure,Number of shareholders,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfFullyPaidUpEquityShares,524635,0,shares,Number of fully paid up equity shares,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShares,524635,0,shares,Total number of shares,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,1.76,0,pure,Shareholding as a percentage of total number of shares,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,524635,0,pure,Number of voting rights held by same class of securities,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRights,524635,0,pure,Number of voting rights,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
PercentageOfTotalVotingRights,1.76,0,pure,Percentage of total voting rights,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfWarrants,0,0,shares,Number of warrants,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfConvertibleSecuritiesAndWarrants,0,0,shares,Number of convertible securities and warrants,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,1.61,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
