Label,Value,Decimals,UnitId,Description,ContextName,From,To
WhetherTheListedEntityHasIssuedAnyConvertibleSecuritiesForPublicShareHolder,false,0,,Whether the listed entity has issued any convertible securities for public share holder,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasIssuedAnyConvertibleSecuritiesForNonPromoterNonPublic,false,0,,Whether the listed entity has issued any convertible securities for non promoter non public,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasIssuedAnyWarrants,false,0,,Whether the listed entity has issued any warrants,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasIssuedAnyWarrantsForPromoterAndPromoterGroup,false,0,,Whether the listed entity has issued any warrants for promoter and promoter group,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasIssuedAnyWarrantsForPublicShareHolder,false,0,,Whether the listed entity has issued any warrants for public shareholder,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasIssuedAnyWarrantsForNonPromoterNonPublic,false,0,,Whether the listed entity has issued any warrants for non promoter non public,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasAnySharesAgainstWhichDepositoryReceiptsAreIssued,false,0,,Whether the listed entity has any shares against which depository receipts are issued,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasAnySharesAgainstWhichDepositoryReceiptsAreIssuedForPromoterAndPromoterGroup,false,0,,Whether the listed entity has any shares against which depository receipts are issued for promoter and promoter group,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasAnySharesAgainstWhichDepositoryReceiptsAreIssuedForPublicShareHolder,false,0,,Whether the listed entity has any shares against which depository receipts are issued for public shareholder,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasAnySharesAgainstWhichDepositoryReceiptsAreIssuedForNonPromoterNonPublic,false,0,,Whether the listed entity has any shares against which depository receipts are issued for non promoter non public,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasAnySharesInLockedIn,false,0,,Whether the listed entity has any shares in locked-in,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasAnySharesInLockedInForPromoterAndPromoterGroup,false,0,,Whether the listed entity has any shares in locked in for promoter and promoter group,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasAnySharesInLockedInForPublicShareHolder,false,0,,Whether the listed entity has any shares in locked in for public shareholder,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasAnySharesInLockedInForNonPromoterNonPublic,false,0,,Whether the listed entity has any shares in locked in for non promoter non public,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherAnySharesHeldByPromotersArePledgeOrOtherwiseEncumbered,false,0,,Whether any shares held by promoters are pledge or otherwise encumbered,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherAnySharesHeldByPromotersArePledgeOrOtherwiseEncumberedForPromoterAndPromoterGroup,false,0,,Whether any shares held by promoters are pledge or otherwise encumbered for promoter and promoter group,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherCompanyHasEquitySharesWithDifferentialVotingRights,false,0,,Whether company has equity shares with differential voting rights,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherCompanyHasEquitySharesWithDifferentialVotingRightsForPromoterAndPromoterGroup,false,0,,Whether company has equity shares with differential voting rights for promoter and promoter group,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
