Label,Value,Decimals,UnitId,Description,ContextName,From,To
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,NonResidentIndians_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,NonResidentIndians_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,NonResidentIndians_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareholders,11,0,pure,Number of shareholders,BodiesCorporate_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfFullyPaidUpEquityShares,633400,0,shares,Number of fully paid up equity shares,BodiesCorporate_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShares,633400,0,shares,Total number of shares,BodiesCorporate_ContextI,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,16.73,0,pure,Shareholding as a percentage of total number of shares,BodiesCorporate_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,633400,0,pure,Number of voting rights held by same class of securities,BodiesCorporate_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRights,633400,0,pure,Number of voting rights,BodiesCorporate_ContextI,30/09/2024 00:00,30/09/2024 00:00
PercentageOfTotalVotingRights,16.73,0,pure,Percentage of total voting rights,BodiesCorporate_ContextI,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,16.73,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,BodiesCorporate_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfEquitySharesHeldInDematerializedForm,633400,0,shares,Number of equity shares held in dematerialized form,BodiesCorporate_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,BodiesCorporate_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,BodiesCorporate_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,BodiesCorporate_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareholders,12,0,pure,Number of shareholders,OtherNonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfFullyPaidUpEquityShares,96000,0,shares,Number of fully paid up equity shares,OtherNonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShares,96000,0,shares,Total number of shares,OtherNonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,2.54,0,pure,Shareholding as a percentage of total number of shares,OtherNonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,96000,0,pure,Number of voting rights held by same class of securities,OtherNonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRights,96000,0,pure,Number of voting rights,OtherNonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
PercentageOfTotalVotingRights,2.54,0,pure,Percentage of total voting rights,OtherNonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,2.54,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,OtherNonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfEquitySharesHeldInDematerializedForm,96000,0,shares,Number of equity shares held in dematerialized form,OtherNonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,OtherNonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,OtherNonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,OtherNonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareholders,199,0,pure,Number of shareholders,NonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfFullyPaidUpEquityShares,3786400,0,shares,Number of fully paid up equity shares,NonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShares,3786400,0,shares,Total number of shares,NonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,100,0,pure,Shareholding as a percentage of total number of shares,NonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,3786400,0,pure,Number of voting rights held by same class of securities,NonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRights,3786400,0,pure,Number of voting rights,NonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
PercentageOfTotalVotingRights,100,0,pure,Percentage of total voting rights,NonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,100,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,NonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfEquitySharesHeldInDematerializedForm,3783300,0,shares,Number of equity shares held in dematerialized form,NonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,NonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,NonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,NonInstitutions_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareholders,199,0,pure,Number of shareholders,PublicShareholding_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfFullyPaidUpEquityShares,3786400,0,shares,Number of fully paid up equity shares,PublicShareholding_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShares,3786400,0,shares,Total number of shares,PublicShareholding_ContextI,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,100,0,pure,Shareholding as a percentage of total number of shares,PublicShareholding_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,3786400,0,pure,Number of voting rights held by same class of securities,PublicShareholding_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRights,3786400,0,pure,Number of voting rights,PublicShareholding_ContextI,30/09/2024 00:00,30/09/2024 00:00
PercentageOfTotalVotingRights,100,0,pure,Percentage of total voting rights,PublicShareholding_ContextI,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,100,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,PublicShareholding_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfEquitySharesHeldInDematerializedForm,3783300,0,shares,Number of equity shares held in dematerialized form,PublicShareholding_ContextI,30/09/2024 00:00,30/09/2024 00:00
