Label,Value,Decimals,UnitId,Description,ContextName,From,To
LockedInSharesAsAPercentageOfTotalNumberOfShares,0,0,pure,Locked-in-shares as a percentage of total number of shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,243677,0,shares,Number of equity shares held in dematerialized form,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfShareholders,1,0,pure,Number of shareholders,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
NameOfTheShareholder,Vaghjibhai Gagaldas Shah,0,,Name of the shareholder,D_DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2024-11-26 00:00:00,2025-2-25 00:00:00
NumberOfFullyPaidUpEquityShares,175000,0,shares,Number of fully paid up equity shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfShares,175000,0,shares,Total number of shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2025-2-25 00:00:00,2025-2-25 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,1.03,0,pure,Shareholding as a percentage of total number of shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2025-2-25 00:00:00,2025-2-25 00:00:00
