stock_id,stock_name,symbol,sector,mcap_type,industry,financial_score,qm_score,technical_score,start_price,end_price,return_pct
5245,"J R Foods Ltd",530915,"Edible Oil",Small Cap,"Solvent Extraction - Medium / Small",17.50,0.00,23.00,3.61,3.61,0
5273,"Haryana Financial Corporation Ltd",530927,"Finance",Small Cap,"Finance - Term-Lending Institutions",16.00,0.00,0.00,69.73,80,14.73
5297,"Infra Industries Ltd",530777,"Plastic products",Small Cap,"Plastics - Others",9.00,0.00,100.00,9.5,9.5,0
5307,"Pithampur Poly Products Ltd",530683,"Packaging",Small Cap,"Packaging - Polysacks",6.25,0.00,0.00,10.9,11.45,5.05
5415,"Tacent Projects Ltd",531887,"Trading",Small Cap,"Trading - Medium / Small",16.00,0.00,0.00,33.29,42.46,27.55
5483,"General Insurance Corporation of India",GICRE,"Insurance",Mid Cap,"General Insurance",26.50,0.00,23.00,381,391.05,2.64
5498,"Shriram Pistons & Rings Ltd",SHRIPISTON,"Auto Ancillaries",Small Cap,"Auto Ancillaries - Engine Parts",75.00,0.00,0.00,2624.25,3166.5,20.66
5576,"Epsom Properties Ltd",531155,"Construction",Small Cap,"Construction - Housing - Medium / Small",1.00,0.00,0.00,7.29,8.01,9.88
5584,"Coromandel Engineering Company Ltd",COROENGG,"Realty",Small Cap,"Construction - Factories / Offices / Commercial",22.25,0.00,79.00,71.53,84.4,17.99
5586,"Jet Airways (India) Ltd",JETAIRWAYS,"Air Transport Service",Small Cap,"Transport - Airlines",4.00,0.00,-4.00,34.04,34.04,0
5605,"Kati patang Lifestyle Ltd",531126,"Alcoholic Beverages",Small Cap,"Distilleries",7.00,0.00,26.00,21.95,24.4,11.16
5655,"Adline Chem Lab Ltd",524604,"Pharmaceuticals",Small Cap,"Pharmaceuticals - Indian - Formulations",17.50,0.00,100.00,17.95,14.02,-21.89
5686,"Coral Newsprints Ltd",530755,"Paper",Small Cap,"Paper - Medium / Small",2.50,0.00,6.00,9.56,10.5,9.83
5710,"Bloom Dekor Ltd",526225,"Plywood Boards/Laminates",Small Cap,"Laminates",4.00,0.00,2.00,10.79,13.36,23.82
5741,"Gaekwar Mills Ltd",502850,"Realty",Small Cap,"Construction - Factories / Offices / Commercial",15.25,0.00,0.00,14.32,14.32,0
5759,"Boston Commerce Limited",531458,"Healthcare",Small Cap,"Trading - Medium / Small",7.75,0.00,0.00,7.96,5.65,-29.02
5761,"Mega Fin (India) Ltd",532105,"Finance",Small Cap,"Finance - Small",10.00,0.00,0.00,27.05,31.95,18.11
5801,"India Radiators Ltd",505100,"Realty",Small Cap,"Miscellaneous - Medium / Small",22.00,0.00,0.00,11.3,13.72,21.42
5805,"Nilachal Refractories Ltd",502294,"Refractories",Small Cap,"Refractories / Intermediates",12.50,0.00,18.50,40,33.56,-16.1
5881,"Containerway International Ltd",540597,"Logistics",Small Cap,"Transport - Road",11.75,0.00,22.00,23.35,16.46,-29.51
5895,"Cranes Software International Ltd",CRANESSOFT,"IT - Software",Small Cap,"Computers - Software - Medium / Small",2.50,0.00,82.50,4.05,4.42,9.14
5970,"Gujarat Metallic Coal & Coke Ltd",531881,"Trading",Small Cap,"Trading - Medium / Small",7.75,0.00,83.00,30,30,0
5975,"Cresanto Global Limited",531207,"Packaging",Small Cap,"Packaging - Others",16.00,0.00,0.00,3.65,4.22,15.62
6012,"Kobo Biotech Ltd",531541,"Pharmaceuticals",Small Cap,"Pharmaceuticals - Indian - Bulk Drugs & Formln M/S",2.50,0.00,16.50,2.41,2.52,4.56
6064,"Geojit Financial Services Ltd",GEOJITFSL,"Stock/ Commodity Brokers",Small Cap,"Securities/Commodities Trading Services",8.50,0.00,14.50,73.46,64.81,-11.78
6083,"Manappuram Finance Ltd",MANAPPURAM,"Finance",Small Cap,"Finance - Large",20.50,0.00,75.50,266.8,296.55,11.15
6087,"GHV Infra Projects Ltd",505504,"Infrastructure Developers & Operators",Small Cap,"Construction - Civil / Turnkey - Medium / Small",23.00,0.00,64.00,308.98,343.95,11.32
6098,"IDream Film Infrastructure Company Ltd",504375,"IT - Software",Small Cap,"Computers - Software - Medium / Small",15.25,0.00,0.00,160.05,300.05,87.47
6113,"Aqylon Nexus Ltd",AQYLON,"Entertainment",Small Cap,"Entertainment - Electronic Media",25.00,0.00,86.00,1099.25,1333.55,21.31
6121,"IEC Education Ltd",531840,"Computer Education",Small Cap,"Computers - Education",1.00,0.00,30.50,19.49,33.23,70.5
6161,"Venmax Drugs & Pharmaceuticals Ltd",531015,"Pharmaceuticals",Small Cap,"Pharmaceuticals - Indian - Bulk Drugs",17.50,0.00,0.00,31.09,25.49,-18.01
6187,"Refex Renewables & Infrastructure Ltd",531260,"Infrastructure Developers & Operators",Small Cap,"Engineering - Turnkey Services",2.50,0.00,1.00,630.15,264.35,-58.05
6202,"Lynx Machinery & Commercials Ltd",505320,"Miscellaneous",Small Cap,"Miscellaneous - Medium / Small",4.00,0.00,0.00,164.5,178.8,8.69
6230,"Adhata Global Ltd",531286,"Trading",Small Cap,"Trading - Medium / Small",20.00,0.00,0.00,46.75,26.65,-42.99
6278,"Pratiksha Chemicals Ltd",531257,"Chemicals",Small Cap,"Dyes And Pigments - Medium / Small",10.75,0.00,41.50,20.55,20.13,-2.04
6295,"Tusaldah Limited",531301,"Trading",Small Cap,"Trading - Medium / Small",17.50,0.00,40.50,166.1,138.4,-16.68
6352,"Eastern Treads Ltd",531346,"Plantation & Plantation Products",Small Cap,"Rubber - Retreading",5.50,0.00,20.00,34.21,30.71,-10.23
6358,"Pact Industries Ltd",538963,"Trading",Small Cap,"Trading - Medium / Small",7.75,0.00,0.00,1.36,1.36,0
6437,"Afcons Infrastructure Ltd",AFCONS,"Infrastructure Developers & Operators",Small Cap,"Construction - Civil / Turnkey - Large",65.50,0.00,35.00,430.95,306.1,-28.97
6467,"Roselabs Finance Ltd",531324,"Realty",Small Cap,"Construction - Housing - Medium / Small",17.50,0.00,18.50,28.99,21.85,-24.63
6468,"Five-Star Business Finance Ltd",FIVESTAR,"Finance",Small Cap,"Finance - Large",41.00,0.00,6.00,588.85,426.35,-27.6
6495,"Trident Tools Ltd",531972,"Trading",Small Cap,"Trading - Medium / Small",2.50,0.00,0.00,7.05,7.05,0
6661,"AI Champdany Industries Ltd",AICHAMP,"Textiles",Small Cap,"Textiles - Jute - Yarn / Products",24.25,0.00,80.00,57.01,27.47,-51.82
6662,"Vikas Proppant & Granite Ltd",VIKASPROP,"FMCG",Small Cap,"Granite & Marble - Large",28.75,10.00,31.00,0.38,0.28,-26.32
6691,"SMC Global Securities Ltd",SMCGLOBAL,"Stock/ Commodity Brokers",Small Cap,"Securities/Commodities Trading Services",15.25,0.00,40.50,67.78,79.2,16.85
6733,"Karuturi Global Ltd",KGL,"FMCG",Small Cap,"Floriculture / Tissue Culture",7.75,0.00,0.00,0.24,0.24,0
6760,"Mizzen Ventures Ltd",531537,"Construction",Small Cap,"Construction - Civil / Turnkey - Medium / Small",15.25,0.00,55.00,253.15,184.59,-27.08
6872,"Vas Infrastructure Ltd",531574,"Realty",Small Cap,"Construction - Housing - Medium / Small",1.00,0.00,78.00,16.12,10.49,-34.93
6900,"Incon Engineers Ltd",531594,"Capital Goods-Non Electrical Equipment",Small Cap,"Engineering - Heavy - General - Medium / Small",17.50,0.00,19.00,12.05,13.2,9.54
6901,"Silver Oak (India) Ltd",531635,"Alcoholic Beverages",Small Cap,"Distilleries",19.75,0.00,16.50,146.7,86.11,-41.3
6932,"Centerac Technologies Ltd",531621,"IT - Software",Small Cap,"Computers - Software - Medium / Small",24.50,0.00,0.00,2.89,2.89,0
6962,"Cupid Breweries & Distilleries Ltd",512361,"Alcoholic Beverages",Small Cap,"Breweries",26.00,0.00,0.00,97.95,35.38,-63.88
6994,"Mahavir Industries Ltd",531648,"Capital Goods-Non Electrical Equipment",Small Cap,"Electrodes - Welding Equipment",11.50,0.00,2.00,0.91,0.91,0
7012,"Starcom Information Technology Ltd",531616,"IT - Software",Small Cap,"Computers - Software - Medium / Small",2.50,0.00,40.50,73.39,74.79,1.91
7093,"Lerthai Finance Ltd",502250,"Finance",Small Cap,"Finance - Investment / Others",10.00,0.00,78.00,605.9,550.55,-9.14
7125,"Tricom Fruit Products Ltd",531716,"FMCG",Small Cap,"Food - Processing - Fruit Processing",1.00,0.00,12.50,2.02,2.19,8.42
7138,"B J Duplex Boards Ltd",531647,"Trading",Small Cap,"Trading - Medium / Small",1.00,0.00,0.00,17.9,21.73,21.4
7288,"Nuway Organic Naturals India Ltd",531819,"Trading",Small Cap,"Trading - Medium / Small",22.25,0.00,0.00,37,37,0
7388,"Emmsons International Ltd",532038,"Trading",Small Cap,"Trading - Medium / Small",16.00,0.00,0.00,2.2,2.2,0
7392,"Unitech International Ltd",531867,"Trading",Small Cap,"Trading - Medium / Small",2.50,0.00,47.50,4.78,3.57,-25.31
7616,"Hari Govind International Ltd",531971,"Textiles",Small Cap,"Textiles - Others",1.00,0.00,0.00,145.15,208.15,43.4
7636,"Carraro India Ltd",CARRARO,"Auto Ancillaries",Small Cap,"Auto Ancillaries - Others",73.75,0.00,0.00,426.4,518.85,21.68
12024,"Life Insurance Corporation of India",LICI,"Insurance",Large Cap,"Life Insurance",29.50,0.00,40.50,889.65,874.85,-1.66
12067,"Dam Capital Advisors Ltd",DAMCAPITAL,"Finance",Small Cap,"Finance - Investment / Others",26.00,0.00,0.00,223.8,151.15,-32.46
12068,"Power Finance Corporation Ltd",PFC,"Finance",Large Cap,"Finance - Term-Lending Institutions",34.50,0.00,12.50,399.75,423.5,5.94
12111,"Hexaware Technologies Ltd",HEXT,"IT - Software",Small Cap,"Computers - Software - Large",83.75,0.00,0.00,799.95,467.25,-41.59
12214,"New India Assurance Company Ltd",NIACL,"Insurance",Small Cap,"General Insurance",29.50,0.00,65.00,196.1,148.55,-24.25
12220,"Punj Lloyd Ltd",PUNJLLOYD,"Construction",Small Cap,"Construction - Civil / Turnkey - Large",32.50,0.00,17.00,2.23,2.23,0
12371,"Zicom Electronic Security Systems Ltd",ZICOM,"Consumer Durables",Small Cap,"Electronics - Others",7.75,0.00,0.00,1.77,1.77,0
12431,"Dhanada Corporation Ltd",531198,"Hotels & Restaurants",Small Cap,"Hotels - Small",2.50,0.00,35.50,2.3,2.3,0
12466,"ICICI Securities Ltd",ISEC,"Stock/ Commodity Brokers",Small Cap,"Securities/Commodities Trading Services",40.25,0.00,93.00,895.7,895.7,0
12483,"Filtron Engineers Ltd",531191,"Capital Goods-Non Electrical Equipment",Small Cap,"Engineering - Light - General - Medium / Small",2.50,0.00,0.00,10.58,100.3,848.02
12521,"Page Industries Ltd",PAGEIND,"Readymade Garments/ Apparells",Mid Cap,"Textiles - Readymade Apparel",88.00,0.00,46.50,45688.65,32692.2,-28.45
12608,"SIL Investments Ltd",SILINV,"Finance",Small Cap,"Finance - Investment / Others",23.50,0.00,30.00,579,430,-25.73
12667,"Equilateral Enterprises Ltd",531262,"Diamond, Gems and Jewellery",Small Cap,"Diamond Cutting / Jewellery - Medium / Small",40.75,0.00,0.00,21.13,20.9,-1.09
12673,"Scoobee Day Garments India Ltd",531234,"Readymade Garments/ Apparells",Small Cap,"Textiles - Readymade Apparel",46.75,0.00,48.00,103.9,75.41,-27.42
12681,"Esha Media Research Ltd",531259,"Media - Print/Television/Radio",Small Cap,"Miscellaneous - Medium / Small",29.75,0.00,78.00,29.16,23.75,-18.55
12727,"Capri Global Capital Ltd",CGCL,"Finance",Small Cap,"Finance - Large",31.00,0.00,63.00,187.65,169.85,-9.49
12803,"Vardhman Concrete Ltd",531444,"Cement - Products",Small Cap,"Cement Products",2.50,0.00,75.50,11.39,10,-12.2
12828,"Jain Studios Ltd",JAINSTUDIO,"Entertainment",Small Cap,"Entertainment - Content Providers",7.75,0.00,65.00,2.65,2.65,0
12986,"Blue Coast Hotels Ltd",BLUECOAST,"Hotels & Restaurants",Small Cap,"Hotels - Small",27.50,0.00,80.00,73.15,23,-68.56
13267,"Morarjee Textiles Ltd",MORARJEE,"Textiles",Small Cap,"Textiles - Others",2.50,0.00,38.50,9,7.53,-16.33
13321,"Twinstar Industries Ltd",531917,"IT - Software",Small Cap,"Computers - Software - Medium / Small",7.75,0.00,75.50,1.33,1.33,0
13419,"Filmcity Media Ltd",531486,"Entertainment",Small Cap,"Entertainment - Content Providers",6.25,0.00,44.50,2.76,2.09,-24.28
13425,"Cyber Media (India) Ltd",CYBERMEDIA,"Media - Print/Television/Radio",Small Cap,"Entertainment - Electronic Media",14.50,0.00,16.50,15.82,14.74,-6.83
13454,"Suvidha Infraestate Corporation Ltd",531640,"Realty",Small Cap,"Construction - Factories / Offices / Commercial",17.50,0.00,0.00,19,8.97,-52.79
13654,"Meyer Apparel Ltd",531613,"Textiles",Small Cap,"Trading - Medium / Small",2.50,0.00,86.00,2.94,2.88,-2.04
13683,"Nitco Ltd",NITCO,"Ceramic Products",Small Cap,"Trading - Medium / Small",5.50,0.00,40.00,125.4,75.46,-39.82
13786,"Technofab Engineering Ltd",TECHNOFAB,"Infrastructure Developers & Operators",Small Cap,"Engineering - Turnkey Services",7.75,0.00,0.00,6.85,6.85,0
14010,"Omkar Overseas Ltd",531496,"Trading",Small Cap,"Trading - Medium / Small",2.50,0.00,78.00,7.61,8.84,16.16
14064,"Tejassvi Aaharam Ltd",531628,"FMCG",Small Cap,"Food - Processing - Others",2.50,0.00,39.00,22.2,37.88,70.63
14079,"Monind Ltd",532078,"Mining & Mineral products",Small Cap,"Ferro Alloys",1.00,0.00,86.00,29.4,29.49,0.31
14137,"Parmeshwari Silk Mills Ltd",540467,"Textiles",Small Cap,"Textiles - Weaving",70.00,0.00,0.00,37.73,94.82,151.31
14185,"Ortel Communications Ltd",ORTEL,"Entertainment",Small Cap,"Entertainment - Electronic Media",5.50,0.00,61.50,1.67,1.69,1.2
14236,"Aadhar Housing Finance Ltd",AADHARHFC,"Finance",Small Cap,"Finance - Housing - Large",39.25,0.00,77.00,522.05,457.8,-12.31
14275,"Quintegra Solutions Ltd",QUINTEGRA,"IT - Software",Small Cap,"Computers - Software - Medium / Small",5.50,0.00,69.50,1.78,1.77,-0.56
14343,"Aditya Birla Money Ltd",BIRLAMONEY,"Stock/ Commodity Brokers",Small Cap,"Securities/Commodities Trading Services",37.00,0.00,44.50,173.8,131.6,-24.28
14711,"Aroma Enterprises (India) Ltd",531560,"Trading",Small Cap,"Trading - Medium / Small",7.75,0.00,0.00,28,28,0
14778,"Surya Chakra Power Corporation Ltd",532874,"Power Generation & Distribution",Small Cap,"Power Generation And Supply",2.50,0.00,1.00,0.59,0.59,0
14871,"BGR Energy Systems Ltd",BGRENERGY,"Infrastructure Developers & Operators",Small Cap,"Engineering - Turnkey Services",2.50,0.00,92.00,173.09,321.2,85.57
15146,"Adtech Systems Ltd",544185,"IT - Hardware",Small Cap,"Computers - Peripherals / Accessories",42.75,0.00,18.50,68.59,53.22,-22.41
15330,"Bharti Hexacom Ltd",BHARTIHEXA,"Telecom-Service",Mid Cap,"Telecommunications - Service Provider",60.75,0.00,89.50,1860.7,1656.8,-10.96
15550,"Indian Renewable Energy Development Agency Ltd",IREDA,"Finance",Mid Cap,"Finance - Term-Lending Institutions",30.25,0.00,16.50,147.55,125.35,-15.05
15658,"Lexoraa Industries Ltd",531944,"Retail",Small Cap,"Trading - Medium / Small",2.50,0.00,23.00,14.6,18.6,27.4
15700,"Shiva Cement Ltd",532323,"Cement",Small Cap,"Cement - Mini - South India",22.00,0.00,2.00,32.19,18.43,-42.75
16474,"PNB Housing Finance Ltd",PNBHOUSING,"Finance",Small Cap,"Finance - Housing - Large",31.00,0.00,2.00,799.55,849,6.18
16486,"Hyundai Motor India Ltd",HYUNDAI,"Automobile",Large Cap,"Automobiles - passenger cars",73.50,0.00,94.00,2367.25,2204.35,-6.88
16667,"BLB Ltd",BLBLIMITED,"Stock/ Commodity Brokers",Small Cap,"Securities/Commodities Trading Services",22.00,0.00,29.00,15.83,17.78,12.32
16795,"Mahindra & Mahindra Financial Services Ltd",M&MFIN,"Finance",Mid Cap,"Finance - Large",35.50,0.00,41.50,263.1,378.35,43.8
16966,"Emcure Pharmaceuticals Ltd",EMCURE,"Pharmaceuticals",Small Cap,"Pharmaceuticals - Indian - Bulk Drugs & Formln M/S",37.25,0.00,78.00,1493.85,1430.85,-4.22
18014,"IL&FS Engineering & Construction Co Ltd",IL&FSENGG,"Infrastructure Developers & Operators",Small Cap,"Construction - Civil / Turnkey - Medium / Small",5.50,0.00,39.50,35,24.15,-31
18075,"REC Ltd",RECLTD,"Finance",Mid Cap,"Finance - Term-Lending Institutions",25.00,0.00,12.50,375.6,353.9,-5.78
18506,"Mamata Machinery Ltd",MAMATA,"Capital Goods-Non Electrical Equipment",Small Cap,"Engineering - Light - General - Medium / Small",87.00,0.00,0.00,413.9,440,6.31
18695,"Shirpur Gold Refinery Ltd",SHIRPUR-G,"Mining & Mineral products",Small Cap,"Mining / Minerals",7.75,0.00,0.00,5.02,5.02,0
19443,"Oxygenta Pharmaceutical Ltd",524636,"Pharmaceuticals",Small Cap,"Pharmaceuticals - Indian - Bulk Drugs",29.00,0.00,-5.00,80.55,50.53,-37.27
19534,"Melstar Information Technologies Ltd",MELSTAR,"IT - Software",Small Cap,"Computers - Software - Medium / Small",32.00,0.00,30.00,4.32,4.32,0
20745,"Integrated Hitech Ltd",532303,"IT - Software",Small Cap,"Computers - Software - Medium / Small",2.50,0.00,14.00,3.08,3.03,-1.62
20892,"Baron Infotech Ltd",532336,"IT - Software",Small Cap,"Computers - Software - Medium / Small",14.50,37.50,0.00,1.32,1.58,19.7
20954,"Sankhya Infotech Ltd",532972,"IT - Software",Small Cap,"Computers - Software - Medium / Small",10.75,0.00,12.50,7.5,7.5,0
21251,"Fourth Generation Information Systems Ltd",532403,"IT - Software",Small Cap,"Computers - Software - Medium / Small",1.00,0.00,92.00,8.33,9.5,14.05
21300,"Opto Circuits (India) Ltd",OPTOCIRCUI,"Healthcare",Small Cap,"Medical Equipment",12.25,0.00,0.00,1.78,1.78,0
21319,"Galaxy Cloud Kitchens Ltd",506186,"Retail",Small Cap,"Trading - Medium / Small",16.50,0.00,31.00,25.9,15.33,-40.81
21357,"Next Mediaworks Ltd",NEXTMEDIA,"Entertainment",Small Cap,"Entertainment - Electronic Media",17.50,0.00,31.00,6.6,5.7,-13.64
22005,"ICICI Prudential Life Insurance Company Ltd",ICICIPRULI,"Insurance",Mid Cap,"Life Insurance",25.00,0.00,34.00,626.15,668.95,6.84
22035,"Rainbow Denim Ltd",532441,"Textiles",Small Cap,"Textiles - Others",2.50,0.00,10.50,3.44,3.44,0
22406,"Compuage Infocom Ltd",COMPINFO,"Trading",Small Cap,"Trading - Medium / Small",13.75,0.00,47.50,2.56,1.55,-39.45
22664,"ICICI Lombard General Insurance Company Ltd",ICICIGI,"Insurance",Mid Cap,"General Insurance",34.75,0.00,46.00,1912,1938.75,1.4
22910,"MPF Systems Ltd",532470,"Capital Goods-Non Electrical Equipment",Small Cap,"Fire - Protection Equipment",1.00,0.00,78.00,96.09,96.09,0
22980,"Orissa Minerals Development Company Ltd",ORISSAMINE,"Mining & Mineral products",Small Cap,"Mining / Minerals",17.50,0.00,29.00,4945.25,4186.35,-15.35
23428,"Ellenbarrie Industrial Gases Ltd",ELLEN,"Chemicals",Small Cap,"Industrial Gas",74.50,0.00,0.00,527.3,234.85,-55.46
24413,"Wardwizard Healthcare Ltd",512063,"Healthcare",Small Cap,"Hospitals / Medical Services",25.25,0.00,0.00,27.88,45.34,62.63
24588,"SVP Global Textiles Ltd",SVPGLOB,"Textiles",Small Cap,"Textiles - Spinning - Synthetic / Blended",7.75,0.00,55.50,3.71,3.03,-18.33
24642,"Equippp Social Impact Technologies Ltd",EQUIPPP,"IT - Software",Small Cap,"Computers - Software - Medium / Small",22.00,0.00,2.00,18.59,18.58,-0.05
24690,"JSW Holdings Ltd",JSWHL,"Finance",Small Cap,"Finance - Investment / Others",35.50,0.00,28.50,17972.05,17065.25,-5.05
24705,"AJR Infra & Tolling Ltd",AJRINFRA,"Infrastructure Developers & Operators",Small Cap,"Engineering - Turnkey Services",7.75,0.00,36.00,0.68,0.68,0
24769,"Muthoot Finance Ltd",MUTHOOTFIN,"Finance",Large Cap,"Finance - Large",33.50,0.00,67.50,2677.4,3504.3,30.88
24814,"Grandma Trading & Agencies Ltd",504369,"Trading",Small Cap,"Trading - Medium / Small",31.00,0.00,18.50,0.49,0.49,0
24820,"Kairosoft AI Solutions Ltd",506122,"Finance",Small Cap,"Finance - Investment / Others",24.50,0.00,-4.00,145.1,45,-68.99
24976,"SPA Capital Services Ltd",542376,"Finance",Small Cap,"Finance - Investment / Others",17.00,0.00,0.00,165,208,26.06
25030,"Bansal Wire Industries Ltd",BANSALWIRE,"Steel",Small Cap,"Steel - Wires",80.75,0.00,27.00,371.65,265.55,-28.55
25067,"Repco Home Finance Ltd",REPCOHOME,"Finance",Small Cap,"Finance - Housing - Large",30.50,0.00,1.00,367.55,385.05,4.76
25202,"Diffusion Engineers Ltd",DIFFNKG,"Capital Goods-Non Electrical Equipment",Small Cap,"Electrodes - Welding Equipment",79.75,0.00,80.00,344.65,262.2,-23.92
25326,"Jagjanani Textiles Ltd",532825,"Textiles",Small Cap,"Textiles - Spinning/Cotton/Blended Yarn - Ring Spg",7.00,0.00,18.00,9.36,4.17,-55.45
25397,"Unity Infraprojects Ltd",UNITY,"Construction",Small Cap,"Construction - Civil / Turnkey - Medium / Small",9.25,0.00,0.00,0.8,0.8,0
25457,"Impex Ferro Tech Ltd",IMPEXFERRO,"Ferro Alloys",Small Cap,"Ferro Alloys",2.50,0.00,18.50,1.99,1.7,-14.57
25565,"Kalpataru Ltd",KALPATARU,"Realty",Small Cap,"Construction - Housing - Medium / Small",20.75,0.00,0.00,386.3,335.8,-13.07
25636,"Uniply Industries Ltd",UNIPLY,"Miscellaneous",Small Cap,"Decoratives - Wood-based",23.50,10.00,0.00,4,4,0
25777,"Bombay Rayon Fashions Ltd",BRFL,"Textiles",Small Cap,"Textiles - Others",2.50,0.00,-6.00,1.82,1.82,0
25954,"RRP Semiconductor Ltd",504346,"Trading",Small Cap,"Trading - Medium / Small",24.50,0.00,78.00,4293.2,10034.3,133.73
26149,"Hilltone Software & Gases Ltd",544308,"Chemicals",Small Cap,"Industrial Gas",61.50,0.00,0.00,41.63,55.95,34.4
26648,"Nuvama Wealth Management Ltd",NUVAMA,"Stock/ Commodity Brokers",Small Cap,"Securities/Commodities Trading Services",32.50,0.00,57.00,1395.96,1274.25,-8.72
26658,"IIFL Capital Services Ltd",IIFLCAPS,"Stock/ Commodity Brokers",Small Cap,"Securities/Commodities Trading Services",56.00,0.00,67.50,320.65,298.7,-6.85
26780,"Dhani Services Ltd",DHANI,"Finance",Small Cap,"Finance - Investment / Others",4.00,0.00,85.00,65.15,51.2,-21.41
26822,"Rajvir Industries Ltd",RAJVIR,"Textiles",Small Cap,"Textiles - Jute - Yarn / Products",2.50,0.00,0.00,10.5,9.68,-7.81
26839,"Educomp Solutions Ltd",EDUCOMP,"Computer Education",Small Cap,"Computers - Education",12.50,0.00,2.00,1.65,1.08,-34.55
27206,"Reliance Communications Ltd",RCOM,"Telecom-Service",Small Cap,"Telecommunications - Service Provider",2.50,0.00,100.00,1.85,0.95,-48.65
27231,"Malu Paper Mills Ltd",MALUPAPER,"Paper",Small Cap,"Paper - Medium / Small",28.75,0.00,16.50,37.65,31.7,-15.8
27272,"Supreme Infrastructure India Ltd",SUPREMEINF,"Infrastructure Developers & Operators",Small Cap,"Engineering - Turnkey Services",2.50,0.00,56.50,114.25,81,-29.1
27316,"Simplex Papers Ltd",533019,"Trading",Small Cap,"Trading - Medium / Small",9.25,0.00,2.00,1696.75,1448.75,-14.62
27331,"Richa Industries Ltd",532766,"Construction",Small Cap,"Construction - Factories / Offices / Commercial",7.75,0.00,63.00,1.72,1.65,-4.07
27531,"Euro Ceramics Ltd",EUROCERA,"Ceramic Products",Small Cap,"Ceramics - Sanitaryware / Others",4.00,0.00,0.00,1.11,1.11,0
27538,"Ankit Metal & Power Ltd",ANKITMETAL,"Steel",Small Cap,"Steel - Medium / Small",16.00,10.00,12.00,1.89,1.68,-11.11
27581,"C & C Constructions Ltd",CANDC,"Infrastructure Developers & Operators",Small Cap,"Construction - Civil / Turnkey - Medium / Small",15.25,0.00,1.00,2.36,2.36,0
27662,"SEL Manufacturing Company Ltd",SELMC,"Textiles",Small Cap,"Textiles - Spinning/Cotton/Blended Yarn - Ring Spg",17.50,0.00,12.00,30.93,30.96,0.1
27675,"Sun Pharma Advanced Research Company Ltd",SPARC,"Pharmaceuticals",Small Cap,"Miscellaneous - Medium / Small",7.00,0.00,18.50,145.85,130.6,-10.46
27706,"Siti Networks Ltd",SITINET,"Entertainment",Small Cap,"Entertainment - Electronic Media",2.50,0.00,8.50,0.5,0.49,-2
27768,"Nitin Fire Protection Industries Ltd",NITINFIRE,"Capital Goods-Non Electrical Equipment",Small Cap,"Fire - Protection Equipment",2.50,0.00,40.50,1.82,1.82,0
27828,"Housing Development & Infrastructure Ltd",HDIL,"Realty",Small Cap,"Construction - Housing - Medium / Small",7.75,0.00,16.50,3.2,2.48,-22.5
28011,"Motilal Oswal Financial Services Ltd",MOTILALOFS,"Stock/ Commodity Brokers",Mid Cap,"Securities/Commodities Trading Services",41.00,0.00,65.50,929.9,733.25,-21.15
28041,"Burnpur Cement Ltd",BURNPUR,"Cement",Small Cap,"Cement - Major - North India",2.50,0.00,47.50,6.66,6.66,0
28071,"Neueon Corporation Ltd",NEUEON,"Trading",Small Cap,"Trading - Medium / Small",16.00,0.00,78.00,5.1,11.26,120.78
28220,"Citichem India Ltd",544324,"Chemicals",Small Cap,"Trading - Medium / Small",58.75,0.00,0.00,28.83,17,-41.03
28666,"Euro Multivision Ltd",EUROMULTI,"Consumer Durables",Small Cap,"Electronics - Others",2.50,0.00,0.00,1.43,1.43,0
28750,"Sea TV Network Ltd",533268,"Entertainment",Small Cap,"Entertainment - Electronic Media",4.00,0.00,8.00,4.97,4.32,-13.08
29335,"Future Consumer Ltd",FCONSUMER,"Trading",Small Cap,"Trading - Medium / Small",2.50,0.00,2.00,0.44,0.37,-15.91
29368,"ARSS Infrastructure Projects Ltd",ARSSINFRA,"Infrastructure Developers & Operators",Small Cap,"Construction - Civil / Turnkey - Medium / Small",6.25,0.00,62.50,49.44,54.84,10.92
30251,"Welspun Investments & Commercials Ltd",WELINV,"Finance",Small Cap,"Finance - Investment / Others",31.00,0.00,12.50,909.95,1242,36.49
33159,"Interglobe Aviation Ltd",INDIGO,"Air Transport Service",Large Cap,"Transport - Airlines",51.00,0.00,73.50,6084.45,4947.9,-18.68
