stock_id,stock_name,symbol,sector,overall_score,verdict,return_pct,Revenue Growth_raw,Revenue Growth_score,EBITDA Growth_raw,EBITDA Growth_score,Earnings (PBT-OI)_raw,Earnings (PBT-OI)_score,ROE_raw,ROE_score,OCF/EBITDA CAGR_raw,OCF/EBITDA CAGR_score,Gross Block_raw,Gross Block_score,Debt/EBITDA_raw,Debt/EBITDA_score,PE vs 5Y_raw,PE vs 5Y_score,PB vs 5Y_raw,PB vs 5Y_score,EV vs 5Y_raw,EV vs 5Y_score,Revenue Multiplier_raw,Revenue Multiplier_score,EBITDA Multiplier_raw,EBITDA Multiplier_score,20-DMA_raw,20-DMA_score,50-DMA_raw,50-DMA_score,200-DMA_raw,200-DMA_score,RSI_raw,RSI_score,VPT_raw,VPT_score
378,"Bosch Ltd",BOSCHLTD,"Auto Ancillaries",67.20,BUY,-6.98,16.6113,95,17.0117,95,134.8159,100,13.4109,75,10.9664,70,-8.2667,EXCLUDED,-0.4527,100,135.2221,65,164.8089,50,154.6517,60,NA,EXCLUDED,NA,EXCLUDED,1.0200,70,6.3800,100,18.9200,100,57.7400,100,485.6100,30
576,"Ultramarine & Pigments Ltd",ULTRMARINE,"Chemicals",67.16,BUY,-12.85,20.1960,100,7.5310,60,5.3755,60,8.6827,55,-2.5598,30,10.8151,80,-0.2679,100,124.1885,75,114.0074,75,121.0468,75,NA,EXCLUDED,NA,EXCLUDED,-4.9500,20,-5.7800,-10,-2.0900,20,36.3800,30,574.3900,30
3759,"Patels Airtemp (India) Ltd",517417,"Capital Goods-Non Electrical Equipment",67.16,BUY,-35.15,11.0482,70,8.6024,70,8.3004,70,10.8667,65,35.7320,100,-3.6868,EXCLUDED,1.6751,75,125.0134,70,124.3109,75,116.8579,75,NA,EXCLUDED,NA,EXCLUDED,-2.4200,20,-12.9700,-10,-27.3200,-10,41.4000,70,2253.7900,100
4874,"Odyssey Technologies Ltd",530175,"IT - Software",67.15,BUY,-33.69,14.7285,80,5.6927,60,17.3490,95,8.5816,55,2.6708,50,-10.4300,EXCLUDED,-4.8740,100,108.4927,80,99.5291,80,110.8162,75,NA,EXCLUDED,NA,EXCLUDED,-9.3900,-10,-15.9600,-10,-23.2500,-10,26.1000,20,3680.1800,10
14978,"Minda Corporation Ltd",MINDACORP,"Auto Ancillaries",67.13,BUY,14.05,15.8827,95,21.1463,100,30.2689,100,12.9798,75,26.3355,100,28.9532,100,3.0927,50,176.8032,50,159.4261,60,178.3671,50,NA,EXCLUDED,NA,EXCLUDED,1.9400,70,0.4300,30,-0.4100,30,53.8300,100,1040.4000,30
19816,"Advanced Enzyme Technologies Ltd",ADVENZYMES,"Pharmaceuticals",67.08,BUY,-0.88,9.2072,70,5.2921,60,-10.4010,EXCLUDED,15.1484,85,-11.4999,10,6.0823,60,-0.3022,100,78.7882,90,89.1699,85,88.8526,85,NA,EXCLUDED,NA,EXCLUDED,-3.2400,20,-4.1500,20,-7.5900,-10,41.8600,70,1812.4100,30
2371,"Genesys International Corporation Ltd",GENESYS,"IT - Software",67.07,BUY,-49.46,37.1201,100,199.1265,100,NA,EXCLUDED,10.6051,65,NA,EXCLUDED,17.9160,90,0.7125,95,94.3142,85,132.2381,70,60.4817,100,NA,EXCLUDED,NA,EXCLUDED,-0.1400,30,-3.9300,20,-13.0300,-10,47.8200,70,1019.8000,30
7167,"Galaxy Surfactants Ltd",GALAXYSURF,"Chemicals",67.06,BUY,-11.7,13.3381,80,0.9159,40,-4.1457,EXCLUDED,15.1041,85,11.5916,70,11.1018,80,0.0919,95,97.1910,80,81.5261,85,92.6162,85,NA,EXCLUDED,NA,EXCLUDED,-6.8700,-10,-9.0100,-10,-9.9100,-10,26.6200,20,570.2800,10
73283,"Flair Writing Industries Ltd",FLAIR,"Printing & Stationery",67.06,BUY,-0.1,34.4684,100,52.6855,100,NA,EXCLUDED,15.7992,85,-37.5419,10,17.4347,90,-0.8414,100,139.9426,65,124.4022,75,142.0032,65,NA,EXCLUDED,NA,EXCLUDED,-0.9700,30,2.7100,70,10.8500,100,49.0800,70,-479.6600,30
301,"ITC Ltd",ITC,"Tobacco Products",67.05,BUY,-19.76,10.5445,70,9.9929,70,13.4818,80,26.6656,100,-0.1083,30,-22.8049,EXCLUDED,-0.7743,100,71.7716,90,127.2836,70,115.6353,75,NA,EXCLUDED,NA,EXCLUDED,-3.0000,20,-3.9100,20,-6.0300,-10,29.8200,20,1756.3200,0
76194,"Omnipotent Industries Ltd",543400,"Trading",67.05,BUY,-42.52,-8.8667,20,0.0129,40,NA,EXCLUDED,70.9557,100,NA,EXCLUDED,96.4044,100,0.0501,95,NA,EXCLUDED,71.0366,90,57.6891,100,NA,EXCLUDED,NA,EXCLUDED,-6.6500,-10,-14.1100,-10,-19.0000,-10,36.2200,30,174.7100,30
2547,"Kingfa Science & Technology (India) Ltd",KINGFA,"Plastic products",67.02,BUY,-0.15,29.0126,100,73.3681,100,140.0763,100,15.0774,85,NA,EXCLUDED,-3.2746,EXCLUDED,0.0817,95,123.0143,75,223.4891,50,146.6801,60,NA,EXCLUDED,NA,EXCLUDED,16.4900,100,25.3200,100,40.1400,100,74.9100,30,2026.6900,100
102,"Graphite India Ltd",GRAPHITE,"Capital Goods-Non Electrical Equipment",67.00,BUY,34.2,7.3180,60,19.4614,95,NA,EXCLUDED,10.3786,65,-19.4584,10,18.2265,90,-4.7658,100,124.8841,75,105.8604,80,88.0108,85,NA,EXCLUDED,NA,EXCLUDED,-1.0800,20,-1.1300,20,2.6100,70,46.2800,70,1484.9800,30
1810,"Taparia Tools Ltd",505685,"Castings, Forgings & Fastners",67.00,BUY,70.35,14.5199,80,26.1219,100,24.9309,100,30.0864,100,9.3928,70,39.5687,100,-0.9855,100,510.1709,50,1005.8195,50,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED
690,"NESCO Ltd",NESCO,"Realty",66.99,BUY,-20.93,24.8660,100,21.8301,100,23.8039,100,14.2387,75,3.3773,50,147.2856,100,-0.4895,100,160.2630,50,169.4186,50,166.3242,50,NA,EXCLUDED,NA,EXCLUDED,5.7400,100,14.8500,100,35.8400,100,68.8900,70,1136.5500,30
2061,"Nilkamal Ltd",NILKAMAL,"Plastic products",66.99,BUY,-11.68,14.3584,80,2.4693,50,-3.8580,EXCLUDED,8.4911,55,3.9933,50,21.1027,95,1.5105,75,98.2464,80,79.1974,90,92.2618,85,NA,EXCLUDED,NA,EXCLUDED,-2.9700,20,-5.8600,-10,-9.5300,-10,37.3800,30,1274.7400,30
2422,"Cochin Minerals & Rutile Ltd",513353,"Chemicals",66.99,BUY,-17.39,8.1445,70,17.9409,95,13.9925,80,16.9622,85,NA,EXCLUDED,3.1134,45,-1.1380,100,118.5451,75,122.8567,75,158.2777,60,NA,EXCLUDED,NA,EXCLUDED,-2.4900,20,-3.1000,20,0.2400,30,43.3500,70,1411.3300,30
4526,"Nicco Parks & Resorts Ltd",526721,"Entertainment",66.99,BUY,-33.43,43.0195,100,NA,EXCLUDED,NA,EXCLUDED,26.6784,100,NA,EXCLUDED,23.4532,95,-3.2518,100,79.6339,90,81.2563,85,80.6780,85,NA,EXCLUDED,NA,EXCLUDED,-1.9200,20,-4.1400,20,-10.8700,-10,41.5700,70,1646.1400,30
20947,"Dynacons Systems & Solutions Ltd",DSSL,"IT - Software",66.98,BUY,-8.23,30.5968,100,53.0078,100,72.3759,100,32.7767,100,6.4066,60,67.4205,100,-0.3154,100,138.2124,65,165.2641,50,151.5760,60,NA,EXCLUDED,NA,EXCLUDED,-0.1200,30,-2.9700,20,-9.8600,-10,47.4900,70,2831.6600,30
2359,"Vama Industries Ltd",512175,"Trading",66.97,BUY,-31.27,42.8390,100,-2.0536,EXCLUDED,NA,EXCLUDED,4.6895,35,78.3770,100,-22.5513,EXCLUDED,-0.0136,100,31.7782,100,104.6956,80,67.9124,100,NA,EXCLUDED,NA,EXCLUDED,-2.3600,20,-7.9100,-10,-17.0100,-10,43.8800,70,2249.4200,30
66072,"Naksh Precious Metals Ltd",539402,"Retail",66.97,BUY,-17.9,43.5853,100,NA,EXCLUDED,NA,EXCLUDED,2.1356,35,NA,EXCLUDED,-8.1365,EXCLUDED,-2.0364,100,24.1086,100,44.3504,100,32.0381,100,NA,EXCLUDED,NA,EXCLUDED,-1.6200,20,-5.5100,-10,-24.0000,-10,43.2400,70,1865.9800,30
72285,"AVG Logistics Ltd",AVG,"Logistics",66.96,BUY,-38.1,13.4187,80,58.2968,100,NA,EXCLUDED,10.6341,65,NA,EXCLUDED,-7.1264,EXCLUDED,2.0410,65,84.2059,85,65.3019,100,75.1792,90,NA,EXCLUDED,NA,EXCLUDED,-5.5800,-10,-11.1300,-10,-24.2300,-10,36.0500,30,704.8300,10
24957,"GP Petroleums Ltd",GULFPETRO,"Chemicals",66.95,BUY,-24.18,0.0457,40,10.1024,70,9.7390,70,8.5726,55,NA,EXCLUDED,-5.1951,EXCLUDED,0.6466,95,94.6107,85,91.1494,85,86.7633,85,NA,EXCLUDED,NA,EXCLUDED,2.0600,70,-0.2000,30,-11.1500,-10,55.1800,100,1974.3300,30
71076,"7NR Retail Ltd",540615,"Retail",66.95,BUY,-26.94,64.0413,100,NA,EXCLUDED,NA,EXCLUDED,3.2207,35,NA,EXCLUDED,32.3911,100,6.8784,25,38.8975,100,56.5841,100,44.3941,100,NA,EXCLUDED,NA,EXCLUDED,-7.7100,-10,-18.4000,-10,-20.8800,-10,28.6600,20,1734.9900,30
4503,"Omega Interactive Technologies Ltd",511644,"IT - Software",66.94,BUY,435.32,91.7607,100,275.7290,100,NA,EXCLUDED,3.8771,35,NA,EXCLUDED,NA,EXCLUDED,4.2157,35,47.7640,100,65.9069,100,852.5432,50,NA,EXCLUDED,NA,EXCLUDED,16.3800,100,14.3700,100,-20.5600,-10,80.7000,20,1030.6200,30
1076,"Usha Martin Ltd",USHAMART,"Steel",66.93,BUY,12.77,12.9364,80,22.5321,100,33.0439,100,21.9556,95,5.8337,60,24.8571,95,-0.0466,100,187.5117,50,207.9293,50,183.1570,50,NA,EXCLUDED,NA,EXCLUDED,3.7000,70,5.7600,100,9.5400,100,59.1000,100,3815.3400,20
218,"Ambuja Cements Ltd",AMBUJACEM,"Cement",66.91,BUY,-11.41,16.1209,95,12.6698,80,-2.8609,EXCLUDED,8.9160,55,-19.4354,10,22.3003,95,-0.9545,100,104.1361,80,97.2596,80,129.3916,70,NA,EXCLUDED,NA,EXCLUDED,-2.3500,20,-1.3700,20,2.2200,70,41.5300,70,61.1300,30
72487,"Dhruv Consultancy Services Ltd",DHRUV,"Miscellaneous",66.91,BUY,-56.63,12.7868,80,14.0307,80,4.0949,60,10.5643,65,NA,EXCLUDED,-18.7824,EXCLUDED,-0.1017,100,106.9759,80,80.8164,85,100.7736,80,NA,EXCLUDED,NA,EXCLUDED,-1.1400,20,-4.3600,20,-23.9400,-10,45.0900,70,2573.4000,20
44544,"Vistar Amar Ltd",538565,"FMCG",66.90,BUY,55.58,-6.5865,20,NA,EXCLUDED,NA,EXCLUDED,31.7116,100,NA,EXCLUDED,638.8991,100,10.7037,10,NA,EXCLUDED,55.0176,100,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,-2.2300,20,-1.8300,20,-5.0700,-10,45.3900,70,1147.5200,30
23986,"Sumitomo Chemical India Ltd",SUMICHEM,"Agro Chemicals",66.87,BUY,-32.88,4.7931,60,10.0892,70,6.3108,60,21.0541,95,-7.3765,20,-1.2524,EXCLUDED,-0.6026,100,126.1278,70,112.7795,75,127.4516,70,NA,EXCLUDED,NA,EXCLUDED,0.9400,30,4.2200,70,11.9200,100,53.8000,100,901.7600,20
5989,"Colinz Laboratories Ltd",531210,"Pharmaceuticals",66.85,BUY,11.23,1.8220,40,10.9668,70,56.0614,100,4.8490,35,NA,EXCLUDED,7.7016,60,-10.1629,100,92.9823,85,114.5093,75,50.2998,100,NA,EXCLUDED,NA,EXCLUDED,-5.7700,-10,-11.3400,-10,-21.1900,-10,32.9300,30,1680.5000,30
27640,"Kuantum Papers Ltd",KUANTUM,"Paper",66.85,BUY,-21.85,28.0582,100,58.5808,100,NA,EXCLUDED,11.0561,65,-23.0071,10,9.8207,70,2.4932,65,88.9032,85,92.9966,85,93.4000,85,NA,EXCLUDED,NA,EXCLUDED,-5.6600,-10,-5.9800,-10,-7.3500,-10,37.1200,30,1303.7200,30
1024,"Asahi India Glass Ltd",ASAHIINDIA,"Glass & Glass Products",66.83,BUY,5.5,15.7699,95,12.1668,80,28.8776,100,15.7903,85,-5.0931,20,59.2760,100,3.2926,50,151.7523,60,146.5743,60,178.8507,50,NA,EXCLUDED,NA,EXCLUDED,4.5700,70,8.3400,100,20.2800,100,64.3000,100,1225.6500,30
12232,"Gujarat Pipavav Port Ltd",GPPL,"Marine Port & Services",66.82,BUY,14.25,8.2725,70,9.0155,70,12.6463,80,14.0742,75,-4.7710,30,-2.1593,EXCLUDED,-3.1307,100,92.5888,85,133.3878,70,119.9389,75,NA,EXCLUDED,NA,EXCLUDED,-0.3800,30,-0.2100,30,-2.8300,20,48.0300,70,1304.6900,20
16825,"Kamdhenu Ltd",KAMDHENU,"Steel",66.81,BUY,-24.88,4.7842,60,12.6924,80,41.4623,100,18.8703,85,-3.9721,30,-6.7221,EXCLUDED,-2.4789,100,367.1419,50,79.4979,90,-95.2857,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,-3.9400,20,-5.5500,-10,-19.3800,-10,37.4500,30,330.5600,30
7956,"Omkar Pharmachem Ltd",532167,"Miscellaneous",66.80,BUY,14.88,19.0416,95,91.3401,100,NA,EXCLUDED,2.2161,35,-5.1021,20,-13.5802,EXCLUDED,0.0311,95,102.5343,80,103.4728,80,104.1116,80,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED
6333,"B2B Software Technologies Ltd",531268,"IT - Software",66.79,BUY,12.49,7.5872,60,7.2341,60,2.8301,50,13.5962,75,11.1522,70,-24.9025,EXCLUDED,-7.1529,100,126.2620,70,114.1438,75,191.2357,50,NA,EXCLUDED,NA,EXCLUDED,5.5000,100,9.6600,100,10.7800,100,61.0300,100,1730.6900,30
71791,"Nakoda Group of Industries Ltd",NGIL,"FMCG",66.79,BUY,-6.25,10.6338,70,NA,EXCLUDED,NA,EXCLUDED,8.3948,55,NA,EXCLUDED,12.2589,85,-6.0305,10,NA,EXCLUDED,63.9447,100,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,-0.7700,30,-4.3100,20,-17.9400,-10,45.7100,70,1274.8700,30
71718,"Hindware Home Innovation Ltd",HINDWAREAP,"Retail",66.77,BUY,-21.36,-7.2448,20,NA,EXCLUDED,NA,EXCLUDED,12.3752,75,NA,EXCLUDED,-19.1612,EXCLUDED,-2.4725,10,NA,EXCLUDED,60.4599,100,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,3.3400,70,7.7000,100,9.9700,100,57.9200,100,633.0600,0
2947,"Shree Hari Chemicals Export Ltd",524336,"Chemicals",66.76,BUY,-6.13,25.6870,100,41.6785,100,90.4666,100,8.9276,55,NA,EXCLUDED,-4.8857,EXCLUDED,2.2287,65,46.3860,100,149.8605,60,95.5520,80,NA,EXCLUDED,NA,EXCLUDED,-6.8000,-10,-13.7000,-10,-14.9600,-10,37.4700,30,2657.1700,100
6740,"Shaily Engineering Plastics Ltd",SHAILY,"Plastic products",66.75,BUY,-8.02,19.6988,95,24.8588,100,33.6937,100,11.3606,65,15.0420,95,4.9915,45,1.1634,80,758.9468,50,1694.8621,50,862.6047,50,NA,EXCLUDED,NA,EXCLUDED,17.5700,100,22.1500,100,37.3400,100,76.8800,30,3803.5000,100
15653,"Grameva Limited",539120,"Trading",66.75,BUY,34.7,17.7185,95,2.2416,50,30.5368,100,3.6637,35,1.8336,40,19.7133,90,2.0694,65,123.3070,75,222.5166,50,131.7816,70,NA,EXCLUDED,NA,EXCLUDED,24.5200,100,19.5500,100,7.9400,100,74.0700,30,1045.2600,100
2302,"Hindustan Organic Chemicals Ltd",HOCL,"Chemicals",66.74,BUY,-12.05,6.6870,60,NA,EXCLUDED,NA,EXCLUDED,48.2946,100,NA,EXCLUDED,0.7807,45,5.3057,10,42.9741,100,18.9634,100,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,-3.3900,20,-4.0600,20,-6.9900,-10,41.4200,70,3161.6600,10
4394,"Jenburkt Pharmaceuticals Ltd",524731,"Pharmaceuticals",66.74,BUY,-11.75,8.6676,70,18.1826,95,21.0460,100,19.5250,85,-7.3993,20,41.4714,100,-0.8073,100,129.6241,70,132.4741,70,206.6443,50,NA,EXCLUDED,NA,EXCLUDED,-5.0600,-10,-7.7500,-10,-1.2000,20,35.7600,30,876.0300,30
3240,"G M Breweries Ltd",GMBREW,"Alcoholic Beverages",66.73,BUY,47.15,16.6004,95,11.9249,70,12.5263,80,16.6782,85,192.3221,100,-0.3064,EXCLUDED,-1.1380,100,145.5301,60,126.6093,70,137.1204,65,NA,EXCLUDED,NA,EXCLUDED,-1.4200,20,-3.2600,20,-4.4000,20,39.0800,30,2182.5900,20
2717,"Kopran Ltd",KOPRAN,"Pharmaceuticals",66.72,BUY,-18.4,4.3836,60,2.3448,50,7.6088,60,7.2388,55,-18.7677,10,17.7347,90,0.5039,95,102.4319,80,85.7969,85,98.4396,80,NA,EXCLUDED,NA,EXCLUDED,-2.5000,20,-7.1900,-10,-18.8300,-10,38.2700,30,1265.4500,30
2685,"Morepen Laboratories Ltd",MOREPENLAB,"Pharmaceuticals",66.66,BUY,-9.97,8.7131,70,8.0368,70,10.2530,70,14.0744,75,-18.8881,10,68.9672,100,-0.2988,100,131.0495,70,95.8748,80,121.1678,75,NA,EXCLUDED,NA,EXCLUDED,-5.7600,-10,-12.9600,-10,-18.8900,-10,32.7000,30,2122.5900,30
4688,"Union Quality Plastics Ltd",526799,"Plastic products",66.65,BUY,74.94,-22.3463,10,296.1044,100,NA,EXCLUDED,-106.8600,10,-87.0129,10,-12.1310,EXCLUDED,1.3276,80,NA,EXCLUDED,NA,EXCLUDED,52.5740,100,NA,EXCLUDED,NA,EXCLUDED,3.0700,70,-12.3600,-10,-24.7400,-10,47.8800,70,-371.7800,20
77460,"Avalon Technologies Ltd",AVALON,"Consumer Durables",66.65,BUY,15.22,15.4690,95,25.5499,100,33.8842,100,7.3301,55,-62.3638,10,69.3324,100,-0.9580,100,112.5505,75,147.3501,60,124.0013,75,NA,EXCLUDED,NA,EXCLUDED,-0.8100,30,-0.0100,30,8.2900,100,48.7300,70,886.0100,20
43934,"Gujarat Gas Ltd",GUJGASLTD,"Gas Distribution",66.63,BUY,-6.03,13.8507,80,-0.7732,EXCLUDED,-4.7499,EXCLUDED,21.6152,95,2.9421,50,5.5355,60,-0.1158,100,98.5234,80,70.6052,90,92.0602,85,NA,EXCLUDED,NA,EXCLUDED,-1.0900,20,-3.5900,20,-8.0100,-10,42.6100,70,556.5200,20
21336,"Moschip Technologies Ltd",MOSCHIP,"IT - Hardware",66.62,BUY,11.96,45.4408,100,44.2736,100,NA,EXCLUDED,6.2551,45,27.9661,100,13.5827,85,-1.0196,100,71.1335,90,144.2854,65,138.8492,65,NA,EXCLUDED,NA,EXCLUDED,3.0300,70,1.8700,70,-2.9100,20,55.9100,100,2709.8400,100
77930,"Droneacharya Aerial Innovations Ltd",543713,"Education",66.62,BUY,-55.25,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,7.5511,55,NA,EXCLUDED,37.0067,100,-0.3013,100,50.8182,100,57.9993,100,43.1393,100,NA,EXCLUDED,NA,EXCLUDED,-0.3000,30,-4.0500,20,-17.4500,-10,47.0800,70,378.4400,20
2983,"Maitri Enterprises Ltd",513430,"Diversified",66.60,BUY,4.91,57.6672,100,89.6040,100,103.7502,100,4.6582,35,NA,EXCLUDED,8.7199,70,2.5962,55,109.7913,80,140.1741,65,54.9009,100,NA,EXCLUDED,NA,EXCLUDED,-7.2200,-10,-11.3300,-10,-17.0800,-10,39.3000,30,986.9300,10
43998,"Chemtech Industrial Valves Ltd",537326,"Capital Goods-Non Electrical Equipment",66.57,BUY,-39.4,32.0011,100,36.9069,100,89.0372,100,15.4356,85,NA,EXCLUDED,17.6055,90,-6.1535,100,182.1801,50,120.7309,75,127.5682,70,NA,EXCLUDED,NA,EXCLUDED,-5.1800,-10,-9.9500,-10,-26.8900,-10,33.8100,30,1085.6500,30
7102,"Responsive Industries Ltd",RESPONIND,"Plastic products",66.55,BUY,-12.34,10.8584,70,18.4272,95,65.7704,100,2.3513,35,-9.4537,20,-0.4382,EXCLUDED,1.8807,75,64.5518,100,99.0557,80,88.0313,85,NA,EXCLUDED,NA,EXCLUDED,-3.7700,20,-5.7900,-10,-10.1300,-10,39.6400,30,1700.9300,20
91909,"Qualitek Labs Ltd",544091,"Miscellaneous",66.55,BUY,4.38,63.9158,100,83.1649,100,79.1579,100,2.9374,35,-14.7870,10,38.3560,100,2.2359,65,207.3745,50,126.6261,70,168.4842,50,NA,EXCLUDED,NA,EXCLUDED,4.7800,70,7.0500,100,15.6300,100,62.6600,100,785.3200,30
45939,"Uniparts India Ltd",UNIPARTS,"Engineering",66.54,BUY,12.74,1.6256,40,9.9499,70,-13.7460,EXCLUDED,24.3285,95,-2.0000,30,-9.0787,EXCLUDED,-1.4289,100,139.5522,65,94.1984,85,126.7849,70,NA,EXCLUDED,NA,EXCLUDED,7.8000,100,10.6500,100,8.7600,100,68.7100,70,344.9600,100
2004,"Arshiya Ltd",ARSHIYA,"Logistics",66.53,BUY,-47.1,-27.8987,10,NA,EXCLUDED,NA,EXCLUDED,56.5977,100,NA,EXCLUDED,-16.9950,EXCLUDED,-10.2963,10,NA,EXCLUDED,26.7743,100,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,6.4500,100,7.6300,100,-16.2600,-10,58.8700,100,2062.9900,100
75261,"EKI Energy Services Ltd",543284,"Miscellaneous",66.52,BUY,-15.08,-1.2654,30,3.1547,50,NA,EXCLUDED,70.1076,100,27.8815,100,-11.3683,EXCLUDED,-9.2472,100,286.4822,50,51.4276,100,39.5953,100,NA,EXCLUDED,NA,EXCLUDED,-3.1100,20,-6.2100,-10,-34.5200,-10,40.4700,70,1978.8000,20
4088,"Coastal Roadways Ltd",520131,"Logistics",66.49,BUY,-3.07,6.2173,60,23.3062,100,22.0680,100,13.9763,75,1.0158,40,-15.2839,EXCLUDED,-1.9915,100,233.5865,50,111.6950,75,127.2602,70,NA,EXCLUDED,NA,EXCLUDED,-1.0400,20,-0.1400,30,2.7600,70,49.7100,70,405.9400,30
34142,"GNA Axles Ltd",GNA,"Auto Ancillaries",66.49,BUY,34.04,14.7001,80,10.0548,70,10.6296,70,15.0463,85,17.2827,95,17.7913,90,0.8768,95,164.3031,50,135.2970,65,148.0039,60,NA,EXCLUDED,NA,EXCLUDED,1.1200,70,-0.5700,30,-8.7200,-10,51.9600,100,949.8200,100
91875,"Royal Sense Ltd",544143,"Trading",66.48,BUY,-42.86,81.4504,100,84.6915,100,80.9041,100,14.8658,75,NA,EXCLUDED,2987.4766,100,0.4329,95,153.1504,60,180.2547,50,164.0942,50,NA,EXCLUDED,NA,EXCLUDED,26.4700,100,29.5700,100,41.0600,100,83.6900,20,742.8400,100
73300,"S.M. Gold Ltd",542034,"Diamond, Gems and Jewellery",66.44,BUY,-11.81,26.9581,100,6.4294,60,23.8519,100,6.3675,45,NA,EXCLUDED,2.7815,45,10.9116,10,287.5951,50,62.6073,100,102.3265,80,NA,EXCLUDED,NA,EXCLUDED,-0.4400,30,-3.3700,20,-12.2600,-10,44.5800,70,1180.0900,20
7529,"Hit Kit Global Solutions Ltd",532359,"Retail",66.43,BUY,197.39,28.8997,100,105.1778,100,NA,EXCLUDED,9.1874,55,NA,EXCLUDED,95.0079,100,-1.2360,100,24.1082,100,145.8402,60,30.3162,100,NA,EXCLUDED,NA,EXCLUDED,-3.2000,20,-6.0100,-10,4.7400,70,46.2500,70,345.7900,30
28174,"Telogica Ltd",532975,"Telecom Equipment & Infra Services",66.41,BUY,-17.24,15.2660,95,NA,EXCLUDED,NA,EXCLUDED,5.3939,45,NA,EXCLUDED,73.3457,100,-0.0153,100,76.9754,90,73.9428,90,121.2105,75,NA,EXCLUDED,NA,EXCLUDED,6.3700,100,2.8200,70,-14.8400,-10,57.0800,100,652.2600,30
44422,"Sirohia & Sons Ltd",538667,"Trading",66.40,BUY,-10.45,15.1127,95,7.9188,60,NA,EXCLUDED,0.1079,35,NA,EXCLUDED,-39.6024,EXCLUDED,-0.3711,100,100.4124,80,81.6326,85,47.5906,100,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED
45814,"Zinema Media & Entertainment Ltd",538579,"Entertainment",66.40,BUY,49.26,17.4921,95,20.6402,100,NA,EXCLUDED,3.2505,35,NA,EXCLUDED,NA,EXCLUDED,-10.0230,100,78.1065,90,115.0360,75,54.0841,100,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED
2291,"MSTC Ltd",MSTCLTD,"E-Commerce/App based Aggregator",66.39,BUY,0.81,-11.7589,10,19.1452,95,NA,EXCLUDED,41.3248,100,-33.6184,10,-5.3905,EXCLUDED,-8.7776,100,65.5632,100,87.8015,85,46.5633,100,NA,EXCLUDED,NA,EXCLUDED,-5.6700,-10,-9.7800,-10,-20.0600,-10,32.7900,30,2180.9600,30
913,"IST Ltd",508807,"Auto Ancillaries",66.38,BUY,-18.37,12.5076,80,32.1078,100,NA,EXCLUDED,7.7266,55,NA,EXCLUDED,30.6797,100,-1.3187,100,72.8617,90,135.1615,65,86.1839,85,NA,EXCLUDED,NA,EXCLUDED,0.4800,30,0.2700,30,1.0100,70,50.9300,100,1763.5300,20
75683,"Vijaya Diagnostic Centre Ltd",VIJAYA,"Healthcare",66.36,BUY,-2.9,14.3448,80,11.7761,70,13.1723,80,20.6644,95,0.8728,40,15.5587,90,0.1342,95,146.7884,60,139.5959,65,156.3234,60,NA,EXCLUDED,NA,EXCLUDED,-2.7400,20,-1.2200,20,2.9100,70,42.1800,70,402.2200,30
3893,"Eco Hotels and Resorts Ltd",514402,"Hotels & Restaurants",66.35,BUY,-20.86,-71.1691,10,NA,EXCLUDED,NA,EXCLUDED,1276.5099,100,NA,EXCLUDED,35697.3684,100,-8.0293,10,NA,EXCLUDED,43.9112,100,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,-3.8400,20,-4.9600,20,-24.0000,-10,42.3800,70,17.4600,30
6159,"Nucleus Software Exports Ltd",NUCLEUS,"IT - Software",66.33,BUY,-23.09,14.3230,80,9.7373,70,7.3137,60,19.6907,85,-2.5086,30,6.0137,60,-1.7097,100,111.9497,75,128.9604,70,128.2702,70,NA,EXCLUDED,NA,EXCLUDED,1.0000,30,-2.1700,20,-3.2300,20,49.6700,70,2151.9800,20
42512,"Universus Photo Imagings Ltd",UNIVPHOTO,"Consumer Durables",66.33,BUY,55.98,3.4284,50,20.3012,100,NA,EXCLUDED,27.1401,100,77.1276,100,-3.0279,EXCLUDED,-9.3128,100,190.4992,50,71.9065,90,-680.4062,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,-2.1900,20,-1.7200,20,-3.7400,20,43.6400,70,3164.4000,30
