stock_id,stock_name,symbol,sector,mcap_type,overall_score,verdict,financial_score,valuation_score,qm_score,technical_score,start_price,end_price,return_pct,outperformance_vs_avg
7927,"Ind-Swift Laboratories Ltd",INDSWFTLAB,"Pharmaceuticals",Small Cap,56.27,HOLD,38.00,73.00,0.00,27.00,98.3,147.15,49.69,53.35
3112,"Caprolactam Chemicals Ltd",507486,"Chemicals",Small Cap,56.25,HOLD,29.00,71.43,0.00,75.50,46.2,72.61,57.16,60.82
4256,"Royale Manor Hotels & Industries Ltd",526640,"Hotels & Restaurants",Small Cap,56.25,HOLD,54.75,62.50,0.00,22.50,46,31.84,-30.78,-27.12
1972,"Aeroflex Enterprises Ltd",AEROENTER,"Steel",Small Cap,56.24,HOLD,55.75,65.00,0.00,2.00,91.55,78.28,-14.49,-10.83
5160,"Rajnish Retail Ltd",530525,"Retail",Small Cap,56.23,HOLD,65.25,56.00,0.00,19.00,6.99,3.73,-46.64,-42.98
5185,"Cupid Ltd",CUPID,"FMCG",Small Cap,56.23,HOLD,60.25,50.00,0.00,79.00,171.9,413.4,140.49,144.15
27387,"L T Foods Ltd",LTFOODS,"FMCG",Small Cap,56.23,HOLD,69.25,50.00,0.00,40.50,434.1,408.1,-5.99,-2.33
3284,"Biofil Chemicals & Pharmaceuticals Ltd",BIOFILCHEM,"Pharmaceuticals",Small Cap,56.21,HOLD,19.25,85.00,0.00,29.50,44.75,32.5,-27.37,-23.71
4761,"Sarla Performance Fibers Ltd",SARLAPOLY,"Textiles",Small Cap,56.21,HOLD,64.75,50.00,0.00,59.50,110.55,82.52,-25.36,-21.7
635,"Amines & Plasticizers Ltd",AMNPLST,"Chemicals",Small Cap,56.20,HOLD,59.75,60.00,0.00,16.50,225.65,159.5,-29.32,-25.66
1259,"Ansal Housing Ltd",ANSALHSG,"Realty",Small Cap,56.20,HOLD,43.75,72.00,0.00,8.00,9.97,7.79,-21.87,-18.21
2338,"Mawana Sugars Ltd",MAWANASUG,"Sugar",Small Cap,56.20,HOLD,31.75,80.00,0.00,8.00,89.69,76.56,-14.64,-10.98
4820,"Sanghvi Movers Ltd",SANGHVIMOV,"Miscellaneous",Small Cap,56.20,HOLD,59.25,50.00,0.00,83.00,338.25,261.95,-22.56,-18.9
13554,"GRM Overseas Ltd",GRMOVER,"FMCG",Small Cap,56.20,HOLD,61.00,50.00,0.00,75.50,124.53,164.75,32.3,35.96
24555,"Magellanic Cloud Ltd",MCLOUD,"IT - Software",Small Cap,56.17,HOLD,63.25,50.00,0.00,65.50,83.7,24.72,-70.47,-66.81
625,"Walchand Peoplefirst Ltd",501370,"Miscellaneous",Small Cap,56.16,HOLD,51.25,62.50,0.00,36.50,152.75,112.25,-26.51,-22.85
75163,"Sigachi Industries Ltd",SIGACHI,"Pharmaceuticals",Small Cap,56.15,HOLD,78.25,50.00,0.00,1.00,31.4,20.19,-35.7,-32.04
22508,"Hypersoft Technologies Ltd",539724,"IT - Software",Small Cap,56.14,HOLD,60.25,50.00,0.00,78.00,81.4,68.07,-16.38,-12.72
26349,"Sellwin Traders Ltd",538875,"Trading",Small Cap,56.14,HOLD,33.25,68.00,0.00,78.00,10.14,6.01,-40.73,-37.07
808,"Sudarshan Chemical Industries Ltd",SUDARSCHEM,"Chemicals",Small Cap,56.13,HOLD,44.75,60.00,0.00,80.00,1428,893.3,-37.44,-33.78
6811,"SG Mart Ltd",SGMART,"Trading",Small Cap,56.13,HOLD,56.75,58.00,0.00,41.50,347.25,435.5,25.41,29.07
43058,"Eureka Forbes Ltd",EUREKAFORB,"Consumer Durables",Small Cap,56.13,HOLD,34.75,75.00,0.00,26.50,550.45,486.1,-11.69,-8.03
702,"Rico Auto Industries Ltd",RICOAUTO,"Auto Ancillaries",Small Cap,56.11,HOLD,53.00,54.00,0.00,83.00,92.34,128.1,38.73,42.39
537,"Sundaram Brake Linings Ltd",SUNDRMBRAK,"Auto Ancillaries",Small Cap,56.10,HOLD,61.00,59.00,0.00,16.50,783.25,660,-15.74,-12.08
12780,"Rotographics (India) Ltd",539922,"Trading",Small Cap,56.10,HOLD,65.25,50.00,0.00,0.00,63.31,119.75,89.15,92.81
5030,"Saboo Sodium Chloro Ltd",530461,"FMCG",Small Cap,56.09,HOLD,39.50,74.00,0.00,12.00,15.51,13.52,-12.83,-9.17
76834,"Kesar India Ltd",543542,"Realty",Small Cap,56.09,HOLD,65.00,50.00,0.00,57.00,673.3,1225.5,82.01,85.67
6840,"Wagend Infra Venture Ltd",503675,"Finance",Small Cap,56.08,HOLD,19.75,80.00,0.00,58.00,1.15,1.14,-0.87,2.79
445,"Surya Roshni Ltd",SURYAROSNI,"Capital Goods-Non Electrical Equipment",Small Cap,56.07,HOLD,69.75,50.00,0.00,36.50,296.1,222.85,-24.74,-21.08
476,"Reliance Industries Ltd",RELIANCE,"Refineries",Large Cap,56.05,HOLD,67.00,50.00,0.00,48.00,1409.3,1398.2,-0.79,2.87
4235,"Mideast Integrated Steels Ltd",MIDEASTSTL,"Steel",Small Cap,56.05,HOLD,25.25,85.00,0.00,2.00,9.58,9.58,0,3.66
4808,"Faze Three Ltd",FAZE3Q,"Textiles",Small Cap,56.05,HOLD,77.75,50.00,0.00,2.00,483.8,465.5,-3.78,-0.12
2630,"Simmonds Marshall Ltd",507998,"Castings, Forgings & Fastners",Small Cap,56.02,HOLD,35.25,63.50,0.00,97.00,156.2,145.1,-7.11,-3.45
35410,"Sharda Cropchem Ltd",SHARDACROP,"Agro Chemicals",Small Cap,56.02,HOLD,62.50,50.00,0.00,67.00,961,1188.65,23.69,27.35
3111,"Ashapura Minechem Ltd",ASHAPURMIN,"Mining & Mineral products",Small Cap,56.01,HOLD,41.00,67.50,0.00,46.50,488.9,546.6,11.8,15.46
27989,"Rushil Decor Ltd",RUSHIL,"Plywood Boards/Laminates",Small Cap,56.01,HOLD,75.75,50.00,0.00,10.00,23.27,18.1,-22.22,-18.56
71814,"Kenvi Jewels Ltd",540953,"Diamond, Gems and Jewellery",Small Cap,56.00,HOLD,73.75,50.00,0.00,18.50,3.02,2.4,-20.53,-16.87
1792,"Manali Petrochemicals Ltd",MANALIPETC,"Petrochemicals",Small Cap,55.99,HOLD,34.00,71.43,0.00,51.00,67.41,54.89,-18.57,-14.91
14428,"New Light Industries Ltd",540243,"Trading",Small Cap,55.99,HOLD,67.75,55.00,0.00,12.00,1.86,1.32,-29.03,-25.37
41312,"MT Educare Ltd",MTEDUCARE,"Education",Small Cap,55.99,HOLD,15.25,90.00,0.00,12.00,2.15,1.47,-31.63,-27.97
38220,"PG Electroplast Ltd",PGEL,"Consumer Durables",Small Cap,55.97,HOLD,74.25,50.00,0.00,16.00,563.8,621.8,10.29,13.95
4748,"Rishi Laser Ltd",526861,"Capital Goods-Non Electrical Equipment",Small Cap,55.95,HOLD,62.00,53.00,0.00,49.00,141.7,107.95,-23.82,-20.16
6462,"G G Automotive Gears Ltd",531399,"Capital Goods-Non Electrical Equipment",Small Cap,55.95,HOLD,59.25,50.00,0.00,80.00,278.65,179.55,-35.56,-31.9
35139,"Tega Industries Ltd",TEGA,"Engineering",Small Cap,55.95,HOLD,59.25,50.00,0.00,80.00,1875.4,1823.55,-2.76,0.9
54748,"Apoorva Leasing Finance & Investment Co Ltd",539545,"Finance",Small Cap,55.95,HOLD,35.75,75.00,0.00,20.00,31.8,36.08,13.46,17.12
75549,"Shri Venkatesh Refineries Ltd",543373,"Edible Oil",Small Cap,55.95,HOLD,77.75,50.00,30.00,67.50,236.85,260,9.77,13.43
700,"RSWM Ltd",RSWM,"Textiles",Small Cap,55.94,HOLD,43.00,70.71,0.00,16.50,156.5,147.95,-5.46,-1.8
3903,"Worldwide Aluminium Ltd",526525,"Trading",Small Cap,55.94,HOLD,30.25,75.00,0.00,43.50,18.35,16.53,-9.92,-6.26
3674,"Transglobe Foods Ltd",519367,"Trading",Small Cap,55.90,HOLD,8.50,85.00,0.00,72.00,280,469.65,67.73,71.39
4711,"Dai-ichi Karkaria Ltd",DAICHIKARK,"Chemicals",Small Cap,55.90,HOLD,36.50,78.00,0.00,-3.00,280.8,260.4,-7.26,-3.6
5497,"Ircon International Ltd",IRCON,"Infrastructure Developers & Operators",Small Cap,55.90,HOLD,66.00,56.00,0.00,12.00,171.15,146.8,-14.23,-10.57
12639,"Coral India Finance & Housing Ltd",CORALFINAC,"Finance",Small Cap,55.90,HOLD,49.00,65.00,0.00,27.00,43.99,34.22,-22.21,-18.55
5299,"Super Bakers (India) Ltd",530735,"FMCG",Small Cap,55.89,HOLD,40.75,73.75,0.00,6.00,26.35,33.25,26.19,29.85
3707,"Riddhi Siddhi Gluco Biols Ltd",524480,"Trading",Small Cap,55.87,HOLD,38.00,71.50,0.00,32.00,559.2,480,-14.16,-10.5
65828,"Athena Constructions Ltd",539099,"Construction",Small Cap,55.85,HOLD,16.25,90.00,0.00,6.00,7.69,4.13,-46.29,-42.63
4366,"Dhanalaxmi Roto Spinners Ltd",521216,"Trading",Small Cap,55.84,HOLD,72.50,50.00,0.00,22.00,85.85,80.53,-6.2,-2.54
5853,"Eco Recycling Ltd",530643,"Miscellaneous",Small Cap,55.84,HOLD,65.25,56.00,0.00,14.50,601.65,391.5,-34.93,-31.27
13074,"Amit International Ltd",531300,"Textiles",Small Cap,55.83,HOLD,30.25,72.00,0.00,61.50,4,3.26,-18.5,-14.84
3725,"ABC India Ltd",520123,"Logistics",Small Cap,55.82,HOLD,26.75,81.00,0.00,18.50,83.6,66.94,-19.93,-16.27
4439,"Heritage Foods Ltd",HERITGFOOD,"FMCG",Small Cap,55.81,HOLD,64.25,50.00,0.00,57.00,472.1,326.65,-30.81,-27.15
78417,"J.G.Chemicals Ltd",JGCHEM,"Chemicals",Small Cap,55.81,HOLD,60.75,50.00,0.00,72.00,490.1,354.95,-27.58,-23.92
73218,"Xelpmoc Design and Tech Ltd",XELPMOC,"IT - Software",Small Cap,55.80,HOLD,9.25,90.00,0.00,35.50,91.41,129.65,41.83,45.49
26721,"Rail Vikas Nigam Ltd",RVNL,"Infrastructure Developers & Operators",Mid Cap,55.79,HOLD,77.25,50.00,0.00,1.00,323.8,317.5,-1.95,1.71
92,"Borosil Renewables Ltd",BORORENEW,"Glass & Glass Products",Small Cap,55.77,HOLD,38.75,67.00,0.00,56.50,567.05,473.8,-16.44,-12.78
3882,"Bharat Parenterals Ltd",541096,"Pharmaceuticals",Small Cap,55.77,HOLD,64.25,50.00,0.00,56.50,1390,1119.8,-19.44,-15.78
28894,"Satchmo Holdings Ltd",NITESHEST,"Miscellaneous",Small Cap,55.77,HOLD,6.25,90.00,0.00,48.00,3.79,3.55,-6.33,-2.67
3793,"Neelkanth Ltd",512565,"Trading",Small Cap,55.76,HOLD,58.50,50.00,0.00,81.00,49.56,54.91,10.79,14.45
26912,"Technocraft Industries (India) Ltd",TIIL,"Steel",Small Cap,55.76,HOLD,74.50,50.00,0.00,12.50,2759.3,2281.55,-17.31,-13.65
2347,"Shipping Corporation of India Ltd",SCI,"Shipping",Small Cap,55.74,HOLD,53.75,54.00,0.00,75.50,216.3,265.3,22.65,26.31
547,"TCI Industries Ltd",532262,"Miscellaneous",Small Cap,55.72,HOLD,26.00,80.00,0.00,27.00,1300,1435,10.38,14.04
1419,"ICDS Ltd",ICDSLTD,"Diversified",Small Cap,55.72,HOLD,43.75,60.00,0.00,79.50,50.4,45.68,-9.37,-5.71
22202,"Ponni Sugars (Erode) Ltd",PONNIERODE,"Sugar",Small Cap,55.72,HOLD,42.25,71.50,0.00,12.00,290,265.9,-8.31,-4.65
2074,"Nahar Polyfilms Ltd",NAHARPOLY,"Packaging",Small Cap,55.70,HOLD,46.25,66.00,0.00,30.00,287,251.65,-12.32,-8.66
78415,"Sonalis Consumer Products Ltd",543924,"FMCG",Small Cap,55.70,HOLD,20.75,87.50,0.00,1.00,63,64,1.59,5.25
13440,"Axis Solutions Ltd",511144,"Capital Goods-Non Electrical Equipment",Small Cap,55.68,HOLD,59.00,50.00,0.00,78.00,23.22,162.65,600.47,604.13
211,"Him Teknoforge Ltd",505712,"Auto Ancillaries",Small Cap,55.66,HOLD,60.75,54.00,0.00,44.50,201,204,1.49,5.15
2337,"DCM Shriram Ltd",DCMSHRIRAM,"Diversified",Small Cap,55.66,HOLD,50.25,60.00,0.00,51.00,1264.45,1059.3,-16.22,-12.56
14668,"Prerna Infrabuild Ltd",531802,"Realty",Small Cap,55.63,HOLD,49.75,65.63,0.00,16.50,22.2,25.14,13.24,16.9
28574,"GB Global Ltd",GBGLOBAL,"Textiles",Small Cap,55.60,HOLD,26.50,75.00,0.00,0.00,9.8,9.8,0,3.66
4349,"Titan Biotech Ltd",524717,"Pharmaceuticals",Small Cap,55.59,HOLD,54.00,62.50,0.00,18.00,89.19,256.55,187.64,191.3
270,"India Cements Ltd",INDIACEM,"Cement",Small Cap,55.58,HOLD,20.75,75.00,0.00,80.00,376.15,422.5,12.32,15.98
28009,"K P R Mill Ltd",KPRMILL,"Readymade Garments/ Apparells",Small Cap,55.55,HOLD,71.25,50.00,0.00,24.00,1026.75,921.55,-10.25,-6.59
35743,"Goenka Diamond & Jewels Ltd",GOENKA,"Diamond, Gems and Jewellery",Small Cap,55.55,HOLD,2.50,90.00,0.00,61.50,0.92,0.84,-8.7,-5.04
4621,"Kitex Garments Ltd",KITEX,"Readymade Garments/ Apparells",Small Cap,55.54,HOLD,70.75,50.00,0.00,26.00,198.45,185.1,-6.73,-3.07
5933,"Perfectpac Ltd",526435,"Packaging",Small Cap,55.54,HOLD,72.50,50.00,0.00,18.50,103.8,85.01,-18.1,-14.44
66215,"Growington Ventures India Ltd",539222,"Trading",Small Cap,55.54,HOLD,56.25,56.00,0.00,49.50,1.47,0.97,-34.01,-30.35
2831,"Sangam (India) Ltd",SANGAMIND,"Textiles",Small Cap,55.51,HOLD,65.75,57.00,0.00,2.00,362,469.2,29.61,33.27
2988,"Sinclairs Hotels Ltd",SINCLAIR,"Hotels & Restaurants",Small Cap,55.51,HOLD,69.25,50.00,0.00,32.00,97.85,74,-24.37,-20.71
26837,"Radha Madhav Corporation Ltd",RMCL,"Retail",Small Cap,55.51,HOLD,37.00,67.00,0.00,61.00,1.95,1.95,0,3.66
64875,"Franklin Industries Ltd",540190,"Trading",Small Cap,55.51,HOLD,53.75,65.00,0.00,2.00,0.99,0.39,-60.61,-56.95
4452,"Prudential Sugar Corporation Ltd",PRUDMOULI,"Sugar",Small Cap,55.48,HOLD,37.75,75.00,0.00,6.00,37.27,17.04,-54.28,-50.62
17136,"J K Cements Ltd",JKCEMENT,"Cement",Mid Cap,55.48,HOLD,62.75,50.00,0.00,59.50,6842.4,5666.2,-17.19,-13.53
28441,"Vascon Engineers Ltd",VASCONEQ,"Construction",Small Cap,55.48,HOLD,37.75,68.00,0.00,51.00,52.15,39.58,-24.1,-20.44
44130,"Polymac Thermoformers Ltd",537573,"Plastic products",Small Cap,55.48,HOLD,36.25,70.00,0.00,44.50,19.04,16.5,-13.34,-9.68
1670,"Lakshmi Engineering & Warehousing Ltd",505302,"Miscellaneous",Small Cap,55.46,HOLD,38.25,62.50,0.00,84.00,2392.8,1895,-20.8,-17.14
7101,"Arihant Superstructures Ltd",ARIHANTSUP,"Realty",Small Cap,55.46,HOLD,64.00,50.00,0.00,54.00,416.35,260.7,-37.38,-33.72
69580,"Muthoot Microfin Ltd",MUTHOOTMF,"Finance",Small Cap,55.46,HOLD,20.50,80.00,0.00,47.50,159.3,176.6,10.86,14.52
14817,"Atul Auto Ltd",ATULAUTO,"Automobile",Small Cap,55.45,HOLD,30.25,78.00,0.00,18.50,445.9,477.35,7.05,10.71
74097,"S K International Export Ltd",542728,"Textiles",Small Cap,55.43,HOLD,32.50,70.71,0.00,0.00,21.47,34.08,58.73,62.39
24258,"North Eastern Carrying Corporation Ltd",NECCLTD,"Logistics",Small Cap,55.41,HOLD,34.00,75.50,0.00,18.00,21.61,14.2,-34.29,-30.63
39068,"RDB Rasayans Ltd",533608,"Packaging",Small Cap,55.40,HOLD,43.75,63.00,0.00,56.50,161.15,162.7,0.96,4.62
2278,"Ganesha Ecosphere Ltd",GANECOS,"Textiles",Small Cap,55.39,HOLD,51.75,65.50,0.00,6.00,1361.25,775.95,-43,-39.34
21281,"Adani Ports & Special Economic Zone Ltd",ADANIPORTS,"Marine Port & Services",Large Cap,55.39,HOLD,47.75,60.00,0.00,58.50,1340.35,1528.45,14.03,17.69
42511,"Haria Apparels Ltd",538081,"Readymade Garments/ Apparells",Small Cap,55.38,HOLD,57.25,54.50,0.00,53.00,5.64,5.54,-1.77,1.89
70632,"IRB InvIT Fund",IRBINVIT,"Infrastructure Investment Trusts",Small Cap,55.38,HOLD,19.75,76.00,0.00,75.50,63.13,61.68,-2.3,1.36
1028,"Honda India Power Products Ltd",HONDAPOWER,"Capital Goods - Electrical Equipment",Small Cap,55.37,HOLD,56.25,55.00,0.00,54.00,2906.6,2170,-25.34,-21.68
3609,"Mahamaya Steel Industries Ltd",MAHASTEEL,"Steel",Small Cap,55.37,HOLD,61.75,50.00,0.00,62.50,352.55,778.55,120.83,124.49
7493,"Unistar Multimedia Ltd",532035,"Entertainment",Small Cap,55.35,HOLD,28.25,100.00,10.00,1.00,3.33,3.33,0,3.66
1750,"Jamshri Realty Ltd",502901,"Diversified",Small Cap,55.33,HOLD,16.00,90.00,0.00,1.00,100.55,80.16,-20.28,-16.62
4552,"PVP Ventures Ltd",PVP,"Realty",Small Cap,55.32,HOLD,53.25,60.71,0.00,29.50,20.86,27.48,31.74,35.4
2358,"Iconik Sports and Events Ltd",511260,"Miscellaneous",Small Cap,55.30,HOLD,63.25,50.00,0.00,0.00,65.33,49.68,-23.96,-20.3
13561,"Archies Ltd",ARCHIES,"Retail",Small Cap,55.30,HOLD,33.75,75.71,0.00,16.50,19.4,15.49,-20.15,-16.49
65827,"Filtra Consultants & Engineers Ltd",539098,"Trading",Small Cap,55.30,HOLD,69.75,50.00,0.00,27.50,65.5,66,0.76,4.42
65910,"Blueblood Ventures Ltd",539637,"Finance",Small Cap,55.30,HOLD,18.25,80.00,0.00,0.00,11.07,11.07,0,3.66
73282,"Shubham Polyspin Ltd",542019,"Textiles",Small Cap,55.30,HOLD,28.25,69.50,0.00,80.00,33.89,58.38,72.26,75.92
4203,"NCC Blue Water Products Ltd",519506,"FMCG",Small Cap,55.29,HOLD,37.75,60.50,0.00,97.00,26.13,22.57,-13.62,-9.96
562,"Texmaco Infrastructure & Holdings Ltd",TEXINFRA,"Realty",Small Cap,55.28,HOLD,19.75,85.00,0.00,16.50,96.65,95.9,-0.78,2.88
1850,"IMEC Services Ltd",RUCHISTRIP,"Miscellaneous",Small Cap,55.25,HOLD,40.00,62.50,0.00,74.00,185.35,210.35,13.49,17.15
16996,"Strides Pharma Science Ltd",STAR,"Pharmaceuticals",Small Cap,55.24,HOLD,37.75,65.00,0.00,67.50,865.1,862.4,-0.31,3.35
2295,"Tata Communications Ltd",TATACOMM,"Telecom-Service",Mid Cap,55.23,HOLD,36.75,73.50,0.00,17.00,1608.3,1635.25,1.68,5.34
25902,"Chalet Hotels Ltd",CHALET,"Hotels & Restaurants",Small Cap,55.23,HOLD,54.25,50.00,0.00,93.00,1019.5,829.05,-18.68,-15.02
3787,"Surbhi Industries Ltd",514260,"Textiles",Small Cap,55.20,HOLD,63.00,50.00,0.00,0.00,14.05,35.36,151.67,155.33
6135,"Rasi Electrodes Ltd",531233,"Capital Goods-Non Electrical Equipment",Small Cap,55.19,HOLD,63.00,56.00,0.00,16.50,18.93,13.31,-29.69,-26.03
435,"PCBL Chemical Ltd",PCBL,"Chemicals",Small Cap,55.18,HOLD,70.00,50.00,0.00,25.00,380.15,306.4,-19.4,-15.74
65431,"Vishal Bearings Ltd",539398,"Bearings",Small Cap,55.18,HOLD,40.75,71.43,0.00,12.50,79.68,61.06,-23.37,-19.71
41535,"Sampann Utpadan India Ltd",SAMPANN,"Plantation & Plantation Products",Small Cap,55.17,HOLD,40.00,65.00,0.00,57.00,31.59,30.5,-3.45,0.21
4834,"Vivanza Biosciences Ltd",530057,"Pharmaceuticals",Small Cap,55.16,HOLD,10.75,90.00,0.00,21.50,2.1,2.04,-2.86,0.8
1416,"G S Auto International Ltd",513059,"Auto Ancillaries",Small Cap,55.15,HOLD,40.00,69.00,0.00,31.00,34.66,32.12,-7.33,-3.67
768,"Binny Ltd",514215,"Realty",Small Cap,55.14,HOLD,15.25,90.00,0.00,2.00,140.95,140.95,0,3.66
3188,"Pioneer Embroideries Ltd",PIONEEREMB,"Textiles",Small Cap,55.14,HOLD,43.75,71.00,0.00,2.00,37.45,26.83,-28.36,-24.7
6296,"Madhuveer Com 18 Network Ltd",531910,"Miscellaneous",Small Cap,55.11,HOLD,54.75,50.00,0.00,89.50,210.9,253.85,20.37,24.03
2036,"Orient Bell Ltd",ORIENTBELL,"Ceramic Products",Small Cap,55.10,HOLD,38.00,72.50,0.00,16.50,281.4,298.1,5.93,9.59
71792,"Lorenzini Apparels Ltd",LAL,"Textiles",Small Cap,55.09,HOLD,71.25,50.00,0.00,18.50,11,7.78,-29.27,-25.61
14,"Ambalal Sarabhai Enterprises Ltd",AMBASARABH,"Pharmaceuticals",Small Cap,55.07,HOLD,20.75,82.00,0.00,29.00,34.33,26.6,-22.52,-18.86
4658,"Valiant Communications Ltd",526775,"Telecom Equipment & Infra Services",Small Cap,55.07,HOLD,58.25,50.00,0.00,74.00,630.8,989.9,56.93,60.59
4764,"JSW Steel Ltd",JSWSTEEL,"Steel",Large Cap,55.07,HOLD,41.50,62.50,0.00,65.50,1053.95,1274.9,20.96,24.62
65131,"A-1 Ltd",542012,"Trading",Small Cap,55.06,HOLD,59.75,50.00,0.00,67.50,16.54,22.9,38.45,42.11
79,"Bliss GVS Pharma Ltd",BLISSGVS,"Pharmaceuticals",Small Cap,55.04,HOLD,54.75,55.00,0.00,56.50,161.45,219.05,35.68,39.34
3489,"Cindrella Hotels Ltd",526373,"Hotels & Restaurants",Small Cap,55.04,HOLD,57.75,53.00,0.00,56.50,69.83,52,-25.53,-21.87
65036,"Cartrade Tech Ltd",CARTRADE,"Retail",Small Cap,55.04,HOLD,57.25,50.00,0.00,78.00,2349.35,1778.6,-24.29,-20.63
3643,"K&R Rail Engineering Ltd",514360,"Infrastructure Developers & Operators",Small Cap,55.02,HOLD,52.25,62.00,0.00,22.00,51.76,28.91,-44.15,-40.49
4936,"Kothari Products Ltd",KOTHARIPRO,"Trading",Small Cap,55.00,HOLD,34.75,72.00,0.00,32.50,80.16,67.13,-16.25,-12.59
29882,"Suryaamba Spinning Mills Ltd",533101,"Textiles",Small Cap,54.99,HOLD,38.75,72.50,0.00,12.00,140.2,127.85,-8.81,-5.15
4650,"Bharat Global Developers Ltd",521238,"Trading",Small Cap,54.98,HOLD,68.75,50.00,0.00,28.00,105.85,98,-7.42,-3.76
73291,"Wonder Electricals Ltd",WEL,"Consumer Durables",Small Cap,54.96,HOLD,74.75,50.00,0.00,2.00,145.05,139.15,-4.07,-0.41
3388,"Tilaknagar Industries Ltd",TI,"Alcoholic Beverages",Small Cap,54.94,HOLD,56.50,50.00,0.00,80.00,488.7,442.4,-9.47,-5.81
997,"Loyal Textile Mills Ltd",LOYALTEX,"Textiles",Small Cap,54.93,HOLD,13.75,90.00,0.00,6.00,303.1,227.7,-24.88,-21.22
25008,"Consolidated Construction Consortium Ltd",CCCL,"Construction",Small Cap,54.93,HOLD,19.00,71.88,0.00,100.00,17.89,15.88,-11.24,-7.58
7740,"Sharpline Broadcast Ltd",543341,"Media - Print/Television/Radio",Small Cap,54.92,HOLD,40.75,60.00,0.00,83.00,14.13,10.96,-22.43,-18.77
979,"Tainwala Chemicals & Plastics (India) Ltd",TAINWALCHM,"Trading",Small Cap,54.91,HOLD,45.25,66.00,0.00,25.00,222.85,195.45,-12.3,-8.64
1189,"HFCL Ltd",HFCL,"Telecom Equipment & Infra Services",Small Cap,54.91,HOLD,47.25,67.00,0.00,10.00,73.59,70.19,-4.62,-0.96
1541,"Quadrant Televentures Ltd",511116,"Telecom-Service",Small Cap,54.91,HOLD,19.00,80.00,0.00,47.50,0.47,0.38,-19.15,-15.49
76196,"Veranda Learning Solutions Ltd",VERANDA,"Education",Small Cap,54.90,HOLD,23.75,80.00,0.00,27.00,220.9,186.5,-15.57,-11.91
77119,"Maagh Advertising & Marketing Services Ltd",543624,"Miscellaneous",Small Cap,54.89,HOLD,66.75,50.00,0.00,35.50,25.42,25.42,0,3.66
954,"Fiberweb (India) Ltd",FIBERWEB,"Textiles",Small Cap,54.87,HOLD,30.75,73.50,0.00,38.50,48.19,41.4,-14.09,-10.43
287,"Singer India Ltd",SINGER,"Engineering",Small Cap,54.85,HOLD,34.25,67.00,0.00,65.00,73.29,73.17,-0.16,3.5
5034,"Shiva Global Agro Industries Ltd",530433,"Fertilizers",Small Cap,54.85,HOLD,20.25,74.00,0.00,80.00,46.88,38.99,-16.83,-13.17
7338,"CCL International Ltd",531900,"Infrastructure Developers & Operators",Small Cap,54.85,HOLD,46.25,59.00,0.00,65.00,30.15,24.6,-18.41,-14.75
7728,"Shree Ajit Pulp and Paper Ltd",538795,"Paper",Small Cap,54.85,HOLD,45.00,57.50,0.00,80.00,237.2,268,12.98,16.64
14207,"Sam Industries Ltd",SAMINDUS,"Realty",Small Cap,54.85,HOLD,54.00,57.50,0.00,41.50,64.22,42.89,-33.21,-29.55
27500,"Hinduja Global Solutions Ltd",HGS,"IT - Software",Small Cap,54.85,HOLD,32.75,75.00,0.00,20.00,546.95,383,-29.98,-26.32
2980,"AVI Products India Ltd",523896,"E-Commerce/App based Aggregator",Small Cap,54.84,HOLD,41.50,69.00,0.00,21.00,23.03,41.08,78.38,82.04
24059,"MPDL Ltd",532723,"Realty",Small Cap,54.84,HOLD,35.25,72.00,0.00,28.50,47.96,34.21,-28.67,-25.01
25775,"Bannari Amman Spinning Mills Ltd",BASML,"Textiles",Small Cap,54.84,HOLD,21.25,83.50,0.00,14.50,29.84,23.05,-22.75,-19.09
71635,"Dharan Infra-EPC Ltd",DHARAN,"Realty",Small Cap,54.84,HOLD,13.75,85.00,0.00,37.00,0.47,0.19,-59.57,-55.91
76662,"Digidrive Distributors Ltd",DIGIDRIVE,"E-Commerce/App based Aggregator",Small Cap,54.84,HOLD,21.25,80.00,0.00,37.00,32.88,21.05,-35.98,-32.32
91925,"Entero Healthcare Solutions Ltd",ENTERO,"Healthcare",Small Cap,54.83,HOLD,30.25,75.00,0.00,30.50,1229.7,1059.85,-13.81,-10.15
3464,"Kalyani Forge Ltd",KALYANIFRG,"Castings, Forgings & Fastners",Small Cap,54.82,HOLD,53.00,56.00,0.00,55.00,703.15,634.05,-9.83,-6.17
67630,"Vikram Kamats Hospitality Ltd",539659,"Hotels & Restaurants",Small Cap,54.82,HOLD,48.75,60.00,0.00,47.50,63.5,58.11,-8.49,-4.83
73587,"Anmol India Ltd",ANMOL,"Trading",Small Cap,54.81,HOLD,55.50,60.00,0.00,18.50,16.02,11.58,-27.72,-24.06
2909,"Sreechem Resins Ltd",514248,"Chemicals",Small Cap,54.80,HOLD,37.75,75.00,0.00,-2.00,31,37.65,21.45,25.11
4810,"Gujarat Craft Industries Ltd",526965,"Packaging",Small Cap,54.80,HOLD,54.75,61.50,0.00,12.00,134,104.05,-22.35,-18.69
4964,"Gyan Developers & Builders Ltd",530141,"Realty",Small Cap,54.79,HOLD,36.25,67.50,0.00,52.50,56.74,37.95,-33.12,-29.46
20287,"Jindal Steel Ltd",JINDALSTEL,"Steel",Large Cap,54.79,HOLD,47.75,57.50,0.00,67.50,996.65,1266.95,27.12,30.78
